gene_id,description_gff,source_sheet,umbrella,subcategory,seqid,homology_evidence,evidence_tier,nucleotide_groups,nucleotide_taxa,nucleotide_max_identity,nucleotide_max_query_coverage,protein_support,contrast_label,oriented_log2FC,padj,status,higher_expression_condition
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Infected: diet 83 vs 50,-2.138913314878525,0.6575887816278084,N.S.,Not significant
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Diet 33: infected vs control,-2.7159876148770237,0.5240447054011433,N.S.,Not significant
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Diet 50: infected vs control,-2.006679182095038,0.84385521358725,N.S.,Not significant
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Diet 83: infected vs control,-0.13615499997190106,1,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,3.351565929604807,0.2514466476735623,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,1.6920939613922743,0.7810870132162523,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.659471968212533,0.68150654619194,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-3.6135803500447414,0.46446247615802266,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-2.7200330493772524,0.84385521358725,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,-9.277712877549063e-5,1,N.S.,Not significant
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,3.642426951705236,0.24881091197559263,N.S.,Not significant
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,7.392127935471624,0.01305851922019305,Upregulated,Infected diet 83
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,3.749700983766388,0.6457571046805051,N.S.,Not significant
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-3.4225039894914313,0.4665890180417236,N.S.,Not significant
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-2.4498516576532854,0.84385521358725,N.S.,Not significant
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,5.210611109033135,0.23360352765456668,N.S.,Not significant
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,5.478598179160396,0.2252089357892455,N.S.,Not significant
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,3.701841180133972,0.2956521457371075,N.S.,Not significant
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.776756999026424,0.6755306016012249,N.S.,Not significant
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-5.341055784489592,0.46446247615802266,N.S.,Not significant
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-2.594348765611987,0.84385521358725,N.S.,Not significant
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,-0.8859051348972081,1,N.S.,Not significant
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Infected: diet 50 vs 33,4.7107079429417835,0.2252089357892455,N.S.,Not significant
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Infected: diet 83 vs 33,8.761398953662436,0.00348201462097661,Upregulated,Infected diet 83
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Infected: diet 83 vs 50,4.050691010720653,0.6457571046805051,N.S.,Not significant
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Diet 33: infected vs control,-4.028763546083248,0.46446247615802266,N.S.,Not significant
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Diet 50: infected vs control,-2.009950994771333,0.84385521358725,N.S.,Not significant
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Diet 83: infected vs control,5.565292946861376,0.19583133045048737,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,3.942951240229266,0.22760592157251316,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,2.282768971403509,0.6175807163957164,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.6601822688257568,0.68150654619194,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-3.4385580010480603,0.46446247615802266,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-2.056547331837083,0.84385521358725,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,-0.28010500753566075,1,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Infected: diet 50 vs 33,3.2181514936535445,0.2847369981838495,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Infected: diet 83 vs 33,1.625464208399807,0.8227838689731152,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Infected: diet 83 vs 50,-1.5926872852537373,0.7042477015169863,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Diet 33: infected vs control,-2.9453542030130104,0.5022278326005781,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Diet 50: infected vs control,-2.395874761312985,0.84385521358725,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Diet 83: infected vs control,-0.15812221630754034,1,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,3.098647131733078,0.3000956570083604,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,3.2029398806048146,0.429273133562372,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,0.10429274887173688,0.9771407769710398,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-2.338721179359874,0.5812336444533982,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-1.8331872088532233,0.84385521358725,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,2.482102639124277,0.9706457955015708,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Infected: diet 50 vs 33,2.2452215249828056,0.3763654274219499,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Infected: diet 83 vs 33,-0.19039969716770713,0.985383040794542,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Infected: diet 83 vs 50,-2.4356212221505125,0.6457571046805051,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Diet 33: infected vs control,-1.0812938645615129,0.8112706927943214,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Diet 50: infected vs control,-1.3365193547531105,0.84385521358725,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Diet 83: infected vs control,-0.5543007481649221,1,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Infected: diet 50 vs 33,4.4044337853382824,0.2280548927876646,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Infected: diet 83 vs 33,2.3863920068529545,0.6523270070797759,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Infected: diet 83 vs 50,-2.018041778485328,0.6694213247447883,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Diet 33: infected vs control,-4.45493205378493,0.46446247615802266,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Diet 50: infected vs control,-2.7772635310974847,0.84385521358725,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Diet 83: infected vs control,-0.7487281108655989,1,N.S.,Not significant
