"gene_id","Description","gene_biotype","comparison_type","comparison","numerator_condition","denominator_condition","higher_in","lower_in","signed_direction","log2FoldChange","lfcSE","baseMean","stat","pvalue","padj","GOs","KEGG_ko","KEGG_Pathway","PFAMs"
"LOC126281949","probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1%2C3-glucosyltransferase","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-1.13067419314859,0.245219995373227,66.1013755167776,-4.61085643292542,4.01013424264345e-06,0.000142270367716713,"GO:0000902,GO:0000904,GO:0001703,GO:0002064,GO:0003381,GO:0003382,GO:0003383,GO:0003384,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006464,GO:0006486,GO:0006487,GO:0006490,GO:0006629,GO:0006807,GO:0006928,GO:0007275,GO:0007369,GO:0007377,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009653,GO:0009790,GO:0009888,GO:0009987,GO:0010004,GO:0012505,GO:0016020,GO:0016043,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030029,GO:0030048,GO:0030154,GO:0030855,GO:0031984,GO:0032501,GO:0032502,GO:0032989,GO:0034645,GO:0036211,GO:0042175,GO:0042281,GO:0042283,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046527,GO:0048468,GO:0048598,GO:0048856,GO:0048869,GO:0060429,GO:0070085,GO:0070252,GO:0071704,GO:0071840,GO:0098827,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576","ko:K03849","ko00510,ko01100,map00510,map01100","Alg6_Alg8"
"LOC126284350","calmodulin-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",2.94458092688954,0.638882743825102,68.582179311828,4.60895360744887,4.04700615164272e-06,0.000143122693743809,"GO:0003008,GO:0007600,GO:0008150,GO:0019233,GO:0032501,GO:0050877","ko:K02183","ko04014,ko04015,ko04016,ko04020,ko04022,ko04024,ko04070,ko04114,ko04218,ko04261,ko04270,ko04371,ko04626,ko04713,ko04720,ko04722,ko04728,ko04740,ko04744,ko04745,ko04750,ko04910,ko04912,ko04915,ko04916,ko04921,ko04922,ko04924,ko04925,ko04970,ko04971,ko05010,ko05031,ko05034,ko05133,ko05152,ko05167,ko05200,ko05214,ko05418,map04014,map04015,map04016,map04020,map04022,map04024,map04070,map04114,map04218,map04261,map04270,map04371,map04626,map04713,map04720,map04722,map04728,map04740,map04744,map04745,map04750,map04910,map04912,map04915,map04916,map04921,map04922,map04924,map04925,map04970,map04971,map05010,map05031,map05034,map05133,map05152,map05167,map05200,map05214,map05418","EF-hand_1,EF-hand_6,EF-hand_7"
"LOC126299506","ephrin type-B receptor 1-B","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",1.16116278732042,0.252390919059345,400.402309581171,4.60065200304371,4.21170548370751e-06,0.000148007568102529,"GO:0002252,GO:0002376,GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0004714,GO:0004888,GO:0005003,GO:0005005,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006464,GO:0006468,GO:0006582,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007422,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016021,GO:0016301,GO:0016310,GO:0016319,GO:0016740,GO:0016772,GO:0016773,GO:0018108,GO:0018193,GO:0018212,GO:0018958,GO:0019199,GO:0019538,GO:0019748,GO:0023052,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0035006,GO:0035010,GO:0035011,GO:0036211,GO:0038023,GO:0042440,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0046777,GO:0048013,GO:0048513,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060089,GO:0060322,GO:0065007,GO:0071704,GO:0071944,GO:0140096,GO:1901360,GO:1901564,GO:1901615","ko:K05110","ko04360,map04360","EphA2_TM,Ephrin_lbd,Ephrin_rec_like,Pkinase_Tyr,SAM_1,fn3"
"LOC126297871","pyruvate dehydrogenase E1 component subunit beta%2C mitochondrial","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-1.08632285731617,0.236222274271372,154.188434509183,-4.59873168466834,4.2507081794781e-06,0.000148908456350271,"GO:0003674,GO:0003824,GO:0004738,GO:0004739,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006090,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016624,GO:0016903,GO:0019752,GO:0032787,GO:0032991,GO:0043436,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045254,GO:0055114,GO:0071704,GO:1902494,GO:1990204","ko:K00162","ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko04066,ko04922,ko05230,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200,map04066,map04922,map05230","DUF1713,Transket_pyr,Transketolase_C"
"LOC126355798","facilitated trehalose transporter Tret1-2 homolog","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-2.19646425016697,0.478476819438177,541.563928264998,-4.59053429745257,4.42112798239405e-06,0.000154392995999592,"","ko:K08145","","Sugar_tr"
"LOC126295146","high affinity cGMP-specific 3'%2C5'-cyclic phosphodiesterase 9A-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",1.24164534789231,0.270538241231248,127.305578895196,4.58953729513967,4.44229625618948e-06,0.000154647438418596,"GO:0003674,GO:0003824,GO:0004112,GO:0004114,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008081,GO:0008150,GO:0008152,GO:0009117,GO:0009187,GO:0009987,GO:0016787,GO:0016788,GO:0019637,GO:0034641,GO:0042578,GO:0044237,GO:0044238,GO:0044281,GO:0046483,GO:0055086,GO:0071704,GO:1901360","ko:K13761,ko:K18437","ko00230,ko04927,ko04934,ko05032,map00230,map04927,map04934,map05032","PDEase_I"
"LOC126344570","cholinesterase","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-1.21865096781079,0.265818831640784,108.720430245011,-4.58451705730774,4.55036941585981e-06,0.000157916247017689,"GO:0000003,GO:0001667,GO:0001885,GO:0001941,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003002,GO:0003006,GO:0003007,GO:0003158,GO:0003674,GO:0003824,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0005911,GO:0005918,GO:0006810,GO:0006897,GO:0006928,GO:0007043,GO:0007155,GO:0007158,GO:0007275,GO:0007276,GO:0007281,GO:0007283,GO:0007292,GO:0007297,GO:0007298,GO:0007389,GO:0007399,GO:0007416,GO:0007422,GO:0007424,GO:0007444,GO:0007472,GO:0007476,GO:0007507,GO:0007552,GO:0007560,GO:0008037,GO:0008038,GO:0008039,GO:0008065,GO:0008150,GO:0008544,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009913,GO:0009954,GO:0009986,GO:0009987,GO:0010631,GO:0010646,GO:0016020,GO:0016021,GO:0016043,GO:0016192,GO:0016477,GO:0016787,GO:0016788,GO:0019953,GO:0019991,GO:0022008,GO:0022412,GO:0022414,GO:0022607,GO:0022610,GO:0023051,GO:0030030,GO:0030054,GO:0030154,GO:0030182,GO:0030707,GO:0030855,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032504,GO:0034329,GO:0034330,GO:0035107,GO:0035114,GO:0035120,GO:0035150,GO:0035151,GO:0035152,GO:0035220,GO:0035239,GO:0035295,GO:0035315,GO:0035316,GO:0035317,GO:0035321,GO:0036465,GO:0040011,GO:0042043,GO:0043296,GO:0043297,GO:0044085,GO:0044091,GO:0044425,GO:0044459,GO:0044464,GO:0044703,GO:0045202,GO:0045216,GO:0045446,GO:0048232,GO:0048468,GO:0048477,GO:0048488,GO:0048513,GO:0048515,GO:0048563,GO:0048569,GO:0048609,GO:0048666,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050794,GO:0050804,GO:0050808,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0051674,GO:0051704,GO:0052689,GO:0060429,GO:0060541,GO:0060562,GO:0061024,GO:0061343,GO:0061689,GO:0065007,GO:0065008,GO:0070160,GO:0071709,GO:0071840,GO:0071944,GO:0072359,GO:0090066,GO:0090130,GO:0090132,GO:0097090,GO:0097104,GO:0097105,GO:0098609,GO:0098657,GO:0099003,GO:0099054,GO:0099068,GO:0099172,GO:0099173,GO:0099177,GO:0099504,GO:0120036","","","COesterase"
"LOC126272718","solute carrier family 12 member 6","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",2.2094302487123,0.483260435533931,84.1944719138974,4.57192454886402,4.83264964226069e-06,0.0001666740464854,"GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006820,GO:0006821,GO:0006865,GO:0007154,GO:0007267,GO:0007268,GO:0007610,GO:0007638,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0009605,GO:0009612,GO:0009628,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015103,GO:0015108,GO:0015171,GO:0015291,GO:0015293,GO:0015294,GO:0015296,GO:0015318,GO:0015377,GO:0015379,GO:0015672,GO:0015698,GO:0015711,GO:0015849,GO:0022804,GO:0022857,GO:0022890,GO:0023052,GO:0030001,GO:0030424,GO:0034220,GO:0036477,GO:0042995,GO:0043005,GO:0043025,GO:0044297,GO:0044464,GO:0046873,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071804,GO:0071805,GO:0097458,GO:0098655,GO:0098656,GO:0098660,GO:0098661,GO:0098662,GO:0098916,GO:0099536,GO:0099537,GO:0120025,GO:1902476,GO:1903825,GO:1905039","ko:K14427","","AA_permease,SLC12"
"LOC126299374","uncharacterized LOC126299374","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",3.17729600624566,0.697331571662864,10.6120655834277,4.55636333612294,5.20468755984626e-06,0.000178400675128269,"","","",""
"LOC126354929","uncharacterized LOC126354929","lncRNA","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-3.98577847528457,0.876248549732995,19.6230929400714,-4.54868481836471,5.39822218826248e-06,0.000184466856371914,NA,NA,NA,NA
"LOC126273393","mucin-4-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",3.42687205975133,0.755751088543328,18.0767838834352,4.53439248940607,5.7769517985698e-06,0.000196205009256304,NA,NA,NA,NA
"LOC126291948","gamma-interferon-inducible lysosomal thiol reductase-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",3.8446733003888,0.849337643709363,3129.9689588952,4.52667243570852,5.99197088869535e-06,0.000202889227051873,NA,NA,NA,NA
"LOC126281532","transaldolase","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-1.53852264406981,0.34111218963696,461.179482867963,-4.51031270886928,6.47321314475282e-06,0.000217203597688393,"","ko:K00616","ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map01100,map01110,map01120,map01130,map01200,map01230","TAL_FSA"
"LOC126346362","uncharacterized LOC126346362","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",4.6481922434553,1.03193686239141,10.5940421557196,4.50433782613752,6.65802196276837e-06,0.000222441328871152,"GO:0000737,GO:0006139,GO:0006259,GO:0006308,GO:0006309,GO:0006725,GO:0006807,GO:0006915,GO:0006921,GO:0008150,GO:0008152,GO:0008219,GO:0009056,GO:0009057,GO:0009987,GO:0012501,GO:0016043,GO:0019439,GO:0022411,GO:0030262,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0097194,GO:1901360,GO:1901361,GO:1901575","","","Endonuclease_NS"
"LOC126346304","ankyrin-3-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",1.10947078575476,0.246331193280531,66.298914450538,4.50398007243547,6.66924630547259e-06,0.000222441328871152,NA,NA,NA,NA
"LOC126334976","uncharacterized LOC126334976","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",3.8207103047529,0.848550648969064,15.2309175159358,4.5026308204405,6.7117415024346e-06,0.000223190448767527,NA,NA,NA,NA
"LOC126284336","serine protease inhibitor I/II-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",4.06534252119521,0.906905310765659,11.9870719717825,4.48265378197314,7.3720481135051e-06,0.000243039273605412,"","","","Pacifastin_I"
"LOC126354323","uncharacterized LOC126354323","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",2.30504470214073,0.514221056562524,1562.00316078001,4.48259493212811,7.37408208964356e-06,0.000243039273605412,NA,NA,NA,NA
"LOC126353855","NADPH--cytochrome P450 reductase","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",1.46177993175449,0.326219766128526,633.025410909327,4.4809667700472,7.43056811879007e-06,0.00024417855116024,"GO:0003674,GO:0003824,GO:0003958,GO:0006723,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0016491,GO:0016651,GO:0016653,GO:0032501,GO:0032502,GO:0042335,GO:0048856,GO:0055114","ko:K00327","","FAD_binding_1,Flavodoxin_1,NAD_binding_1,Ras"
"LOC126302565","uncharacterized LOC126302565","lncRNA","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",2.90265248691141,0.649548526342247,6.84385518752585,4.4687230733274,7.86879235961712e-06,0.000257818667312161,NA,NA,NA,NA
"LOC126353958","protein yellow-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",2.89554991102506,0.649494084665513,921.695228274188,4.45816209783691,8.26653809002195e-06,0.000269266767025861,"","","","MRJP"
"LOC126272382","peroxiredoxin-6-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",2.93646560991681,0.658795018938372,62.4579446073616,4.45732819086706,8.29875013455182e-06,0.000269527919821887,"","ko:K00430","ko00940,ko01100,ko01110,map00940,map01100,map01110","1-cysPrx_C,AhpC-TSA"
"LOC126355037","beta-1%2C3-glucan-binding protein 2-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",2.53301690364395,0.569170700942527,7.19000781011279,4.45036418678854,8.57247923682167e-06,0.000277608775285446,"","ko:K20692,ko:K20697","ko04624,map04624","CBM39,Glyco_hydro_16"
"LOC126295041","uncharacterized LOC126295041","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",2.23863190924863,0.503106188846942,50.6065730616607,4.44962109168106,8.60219183555187e-06,0.000277763527675501,NA,NA,NA,NA
"LOC126267997","myosin heavy chain 95F","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-1.43520843480415,0.322663483668733,156.038688893987,-4.44800390327909,8.66719552449858e-06,0.000279053636251197,"GO:0000003,GO:0000146,GO:0000226,GO:0000278,GO:0001667,GO:0001700,GO:0001709,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002164,GO:0002165,GO:0002168,GO:0003006,GO:0003674,GO:0003774,GO:0003779,GO:0003824,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005875,GO:0005938,GO:0006810,GO:0006928,GO:0006996,GO:0006997,GO:0007010,GO:0007015,GO:0007017,GO:0007018,GO:0007049,GO:0007051,GO:0007275,GO:0007276,GO:0007281,GO:0007283,GO:0007286,GO:0007291,GO:0007292,GO:0007297,GO:0007298,GO:0007300,GO:0007303,GO:0007349,GO:0007391,GO:0007399,GO:0007405,GO:0007444,GO:0007552,GO:0007560,GO:0007591,GO:0008017,GO:0008092,GO:0008104,GO:0008150,GO:0008283,GO:0008356,GO:0008363,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010631,GO:0010970,GO:0015629,GO:0015630,GO:0015631,GO:0016043,GO:0016331,GO:0016333,GO:0016459,GO:0016461,GO:0016462,GO:0016477,GO:0016482,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017022,GO:0017111,GO:0017145,GO:0017157,GO:0019749,GO:0019953,GO:0022008,GO:0022402,GO:0022412,GO:0022414,GO:0030029,GO:0030036,GO:0030048,GO:0030139,GO:0030154,GO:0030317,GO:0030424,GO:0030426,GO:0030427,GO:0030588,GO:0030589,GO:0030705,GO:0030707,GO:0030855,GO:0031410,GO:0031476,GO:0031982,GO:0032027,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0032880,GO:0032956,GO:0032970,GO:0032991,GO:0033036,GO:0033043,GO:0033267,GO:0034330,GO:0034331,GO:0034643,GO:0035239,GO:0035295,GO:0036445,GO:0040001,GO:0040003,GO:0040011,GO:0042303,GO:0042335,GO:0042337,GO:0042623,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043232,GO:0043954,GO:0044421,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044703,GO:0044877,GO:0045165,GO:0045167,GO:0045171,GO:0045172,GO:0045175,GO:0045178,GO:0045216,GO:0045217,GO:0045921,GO:0046907,GO:0047497,GO:0048103,GO:0048232,GO:0048468,GO:0048477,GO:0048513,GO:0048515,GO:0048518,GO:0048522,GO:0048563,GO:0048569,GO:0048598,GO:0048609,GO:0048646,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050794,GO:0051015,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051128,GO:0051179,GO:0051234,GO:0051293,GO:0051301,GO:0051493,GO:0051640,GO:0051641,GO:0051646,GO:0051647,GO:0051649,GO:0051653,GO:0051654,GO:0051656,GO:0051674,GO:0051704,GO:0055057,GO:0055059,GO:0060429,GO:0060562,GO:0060627,GO:0061024,GO:0061351,GO:0065007,GO:0070853,GO:0070856,GO:0070864,GO:0070865,GO:0071840,GO:0071944,GO:0072089,GO:0072384,GO:0090130,GO:0090132,GO:0097435,GO:0097458,GO:0097708,GO:0097722,GO:0098722,GO:0099111,GO:0099568,GO:0120025,GO:0120038,GO:0150034,GO:1902850,GO:1903047,GO:1903530,GO:1903532","ko:K10358","","Myosin-VI_CBD,Myosin_N,Myosin_head"
"LOC126336738","hemolymph lipopolysaccharide-binding protein-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",5.25560732576753,1.18212389619395,10.5818515173474,4.44590228036915,8.75237296540714e-06,0.000280983962059468,"","","",""
"LOC126270657","cytochrome P450 18a1","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",2.83824498629089,0.638624330245044,127.828433242303,4.44431076592687,8.81740768184585e-06,0.000282258395332652,"GO:0000003,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0006629,GO:0006706,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007444,GO:0007478,GO:0007480,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008202,GO:0008395,GO:0009056,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010817,GO:0016042,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035107,GO:0035114,GO:0035120,GO:0035209,GO:0035210,GO:0035218,GO:0035239,GO:0035295,GO:0042180,GO:0042182,GO:0042445,GO:0042447,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044703,GO:0045455,GO:0046344,GO:0048468,GO:0048477,GO:0048513,GO:0048563,GO:0048569,GO:0048609,GO:0048646,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0051704,GO:0055114,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0071704,GO:1901360,GO:1901361,GO:1901575","ko:K14985","ko00981,map00981","p450"
"LOC126271849","uncharacterized LOC126271849","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-3.47075425858825,0.78154756770206,12.9035044971546,-4.44087398134078,8.95942531800998e-06,0.000285982802414416,"","","",""
"LOC126284936","uncharacterized LOC126284936","lncRNA","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-4.40509497324963,0.993919858796773,63.1912924158021,-4.43204241696345,9.33446483810908e-06,0.000297102680847243,NA,NA,NA,NA
"LOC126336702","caspase-1-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",1.51938300659645,0.342974110280303,59.4856042395583,4.43002244500234,9.42232810333287e-06,0.000299044829262473,"","ko:K04397","ko04210,ko04214,ko04215,ko04668,ko04932,ko05010,ko05133,ko05134,ko05200,map04210,map04214,map04215,map04668,map04932,map05010,map05133,map05134,map05200","Peptidase_C14"
"LOC126336538","proline-rich protein 2-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-3.73726330748212,0.844542304486153,6834.57239070472,-4.42519372638886,9.63557736710251e-06,0.000304944124629324,NA,NA,NA,NA
"LOC126266596","alpha-1%2C3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-1.97280132717136,0.446850931036608,115.891092539591,-4.41489810168872,1.010575809669e-05,0.000318918258348801,"","ko:K00738","ko00510,ko00513,ko01100,map00510,map00513,map01100","Glyco_transf_54"
"LOC126271434","23 kDa integral membrane protein-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",5.90225844152947,1.33777308241117,6.05238471029754,4.41200269248308,1.02418839577006e-05,0.000322301094036115,"GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007154,GO:0007165,GO:0007166,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0023052,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944","ko:K06497","ko04142,ko05205,map04142,map05205","Tetraspannin"
"LOC126346606","chitinase-like protein Idgf4","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",1.85681510160734,0.421447993324065,428.610023517889,4.40579889101423,1.05394713454082e-05,0.000329802558392828,"GO:0003674,GO:0003824,GO:0004553,GO:0004568,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0006022,GO:0006026,GO:0006030,GO:0006032,GO:0006040,GO:0006807,GO:0006950,GO:0007275,GO:0007444,GO:0008061,GO:0008084,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009611,GO:0009888,GO:0009987,GO:0016787,GO:0016798,GO:0017144,GO:0032501,GO:0032502,GO:0035295,GO:0040003,GO:0042060,GO:0042335,GO:0042737,GO:0043170,GO:0044237,GO:0044248,GO:0046348,GO:0048513,GO:0048731,GO:0048856,GO:0050896,GO:0060429,GO:0070851,GO:0071704,GO:0097367,GO:1901071,GO:1901072,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","","","Glyco_hydro_18"
"LOC126324495","muscle M-line assembly protein unc-89-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",3.15721795915008,0.717106752401774,76.2567014461501,4.40271681806893,1.0690366501804e-05,0.000333587346863016,"GO:0008150,GO:0009987,GO:0016043,GO:0050808,GO:0071840","","","I-set,Ig_3"
"LOC126299011","venom acid phosphatase Acph-1-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",1.32492742613573,0.301624090768554,1360.70790730153,4.39264457543743,1.11980114882155e-05,0.000347481470692815,"","ko:K19283","","His_Phos_2"
"LOC126282181","juvenile hormone esterase-like","protein_coding","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Infected diet 50","Control diet 50","Upregulated",4.29890267615268,0.979412793154134,81.2066578284755,4.38926539065142,1.13734203433769e-05,0.000351944173958942,"GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0052689","ko:K01063","ko00981,map00981","COesterase"
"LOC126354927","uncharacterized LOC126354927","lncRNA","Infection within diet","Diet 50: infected vs control","Infected diet 50","Control diet 50","Control diet 50","Infected diet 50","Downregulated",-3.79427655427362,0.865366597830549,13.3507629257521,-4.38458863998885,1.16205158873862e-05,0.000358594312979176,NA,NA,NA,NA
