"gene_id","Infection within diets","Head phase DEGs","Thorax phase DEGs","intersection"
"LOC126281810",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281818",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126281827",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281830",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281835",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281857",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281860",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281861",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281862",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281878",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281880",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281897",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281899",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281906",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281914",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126281915",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126281916",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281928",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281933",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281934",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281935",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126281936",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281940",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126281943",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281949",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281954",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281958",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281965",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281966",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126281974",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126281978",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126281994",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282005",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126282017",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126282019",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282020",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282021",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126282024",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282030",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282034",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282035",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126282036",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126282038",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282043",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282056",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126282058",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282071",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126282072",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126282073",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282077",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126282079",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126282091",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282100",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126282112",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282115",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282119",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282122",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126282123",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282163",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282165",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282167",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282173",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282181",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126282184",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126282194",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282207",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282209",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282247",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126282249",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126282250",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126282251",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126282257",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282259",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282268",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282270",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126282271",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126282305",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282316",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282317",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282327",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282335",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282346",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282371",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282396",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126282405",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282434",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282450",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126282456",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282460",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282469",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282517",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282528",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126282552",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126282679",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126282979",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126282995",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283082",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126283162",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126283383",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283645",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126283788",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283952",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126283954",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283957",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283960",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283961",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283962",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283971",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126283972",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283976",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283979",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283982",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283983",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126283987",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283989",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126283998",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284002",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284004",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284006",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284011",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284013",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284024",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284030",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284033",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284038",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284041",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284043",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284053",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284057",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284058",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284063",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284070",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284086",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284087",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284088",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284089",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284099",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284100",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284103",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284105",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284106",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284107",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126284111",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284118",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284144",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284147",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284169",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284170",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284182",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284206",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284221",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284231",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284235",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284240",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284250",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126284251",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284252",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284276",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284283",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284286",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284289",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284291",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284293",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284295",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284296",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284297",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284300",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284303",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284305",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284310",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284312",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284315",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284317",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284322",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284323",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284336",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284338",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126284350",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284360",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284367",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284371",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284373",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284375",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284379",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284382",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284383",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284387",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284402",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284413",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284418",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284420",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284421",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284425",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284426",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284438",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284447",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284452",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284457",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284460",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284462",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284463",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284466",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284470",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284471",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284482",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284484",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284491",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284500",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284502",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284507",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284511",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284530",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284543",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284548",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284556",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284565",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284566",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284567",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284570",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284573",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284574",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284577",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284584",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284600",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284605",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284607",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284612",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284624",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284625",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284626",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284629",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284636",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284639",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284640",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126284647",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284648",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284649",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284651",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284656",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284657",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284661",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284662",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126284667",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284671",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284679",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284686",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284694",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284695",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284704",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284711",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284725",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284728",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284729",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284736",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284748",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284752",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284758",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284765",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284768",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284771",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284776",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284785",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284786",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126284795",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284797",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284801",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126284811",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284812",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284817",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284822",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284832",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284841",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284842",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284844",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284845",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284848",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284857",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284858",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284862",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284864",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284872",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284877",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284880",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284886",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284898",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284901",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284902",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284908",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126284914",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284919",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284924",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126284928",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284936",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126284941",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126284942",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126284950",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284961",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126284963",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284968",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126284977",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284981",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126284995",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285026",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285032",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285069",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285109",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285116",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285120",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126285146",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285154",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285160",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126285164",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285182",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126285203",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285229",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285232",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285233",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126285239",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285243",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285244",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285253",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285254",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285281",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285283",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285307",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285309",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126285310",TRUE,TRUE,FALSE,"Infection within diets + Head phase DEGs"
"LOC126285316",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285324",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285325",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285328",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285335",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285340",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285342",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285368",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285378",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285386",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126285391",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285413",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285414",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285437",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126285444",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285445",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126285457",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285462",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126285463",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126287492",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126287991",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126289098",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126289265",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291424",TRUE,TRUE,TRUE,"Infection within diets + Head phase DEGs + Thorax phase DEGs"
"LOC126291430",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291441",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291456",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291459",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291470",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291476",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291503",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291514",TRUE,FALSE,TRUE,"Infection within diets + Thorax phase DEGs"
"LOC126291539",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291541",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291582",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291591",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291604",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291606",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291614",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291615",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291616",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291618",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291632",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291635",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291639",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291642",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291644",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291654",FALSE,TRUE,TRUE,"Head phase DEGs + Thorax phase DEGs"
"LOC126291698",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291713",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291729",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291737",FALSE,TRUE,FALSE,"Head phase DEGs"
"LOC126291741",FALSE,FALSE,TRUE,"Thorax phase DEGs"
"LOC126291743",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291745",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291749",TRUE,FALSE,FALSE,"Infection within diets"
"LOC126291751",TRUE,FALSE,FALSE,"Infection within diets"
