"gene_id","Diet 33","Diet 50","Diet 83","intersection"
"LOC126272875",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272876",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272886",FALSE,FALSE,TRUE,"Diet 83"
"LOC126272888",FALSE,FALSE,TRUE,"Diet 83"
"LOC126272899",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272905",FALSE,FALSE,TRUE,"Diet 83"
"LOC126272919",FALSE,FALSE,TRUE,"Diet 83"
"LOC126272926",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272928",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272930",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272931",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272934",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272935",FALSE,FALSE,TRUE,"Diet 83"
"LOC126272939",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126272947",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272961",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126272984",FALSE,FALSE,TRUE,"Diet 83"
"LOC126272985",FALSE,TRUE,FALSE,"Diet 50"
"LOC126272992",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273002",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273009",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126273010",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273020",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273024",TRUE,FALSE,FALSE,"Diet 33"
"LOC126273028",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273060",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273066",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273067",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273081",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273102",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273130",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273147",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273149",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273166",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126273177",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273185",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273192",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273193",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273198",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273200",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273203",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273222",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273224",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273228",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273249",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273250",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126273256",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273278",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273293",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126273297",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273309",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273312",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273323",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273337",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273342",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273343",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273348",TRUE,FALSE,FALSE,"Diet 33"
"LOC126273366",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273368",FALSE,FALSE,TRUE,"Diet 83"
"LOC126273369",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273393",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273412",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273423",FALSE,TRUE,FALSE,"Diet 50"
"LOC126273558",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126273757",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126273784",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126273890",FALSE,FALSE,TRUE,"Diet 83"
"LOC126274609",FALSE,FALSE,TRUE,"Diet 83"
"LOC126274671",FALSE,FALSE,TRUE,"Diet 83"
"LOC126274964",FALSE,TRUE,FALSE,"Diet 50"
"LOC126274965",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126275296",TRUE,FALSE,FALSE,"Diet 33"
"LOC126275497",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126275659",FALSE,FALSE,TRUE,"Diet 83"
"LOC126275742",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126275923",FALSE,TRUE,FALSE,"Diet 50"
"LOC126276000",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126276001",FALSE,TRUE,FALSE,"Diet 50"
"LOC126276055",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126276148",FALSE,TRUE,FALSE,"Diet 50"
"LOC126276164",FALSE,TRUE,FALSE,"Diet 50"
"LOC126276175",FALSE,TRUE,FALSE,"Diet 50"
"LOC126276186",FALSE,FALSE,TRUE,"Diet 83"
"LOC126276381",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126276533",FALSE,FALSE,TRUE,"Diet 83"
"LOC126276633",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126276893",FALSE,FALSE,TRUE,"Diet 83"
"LOC126276951",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126277228",FALSE,TRUE,FALSE,"Diet 50"
"LOC126277383",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126277399",FALSE,TRUE,FALSE,"Diet 50"
"LOC126277867",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126277887",FALSE,FALSE,TRUE,"Diet 83"
"LOC126277893",FALSE,TRUE,FALSE,"Diet 50"
"LOC126277896",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126277899",FALSE,TRUE,FALSE,"Diet 50"
"LOC126277903",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126277910",FALSE,FALSE,TRUE,"Diet 83"
"LOC126277913",FALSE,TRUE,FALSE,"Diet 50"
"LOC126277955",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126277956",FALSE,TRUE,FALSE,"Diet 50"
"LOC126277958",FALSE,FALSE,TRUE,"Diet 83"
"LOC126277965",FALSE,FALSE,TRUE,"Diet 83"
"LOC126277968",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126277974",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126277992",FALSE,TRUE,FALSE,"Diet 50"
"LOC126277999",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278002",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278009",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278013",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278026",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278037",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278040",TRUE,FALSE,FALSE,"Diet 33"
"LOC126278041",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278042",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278049",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278050",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278058",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278061",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278068",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278069",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278095",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278104",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278105",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278109",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126278122",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278127",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278128",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278136",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278137",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278143",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278148",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278149",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278156",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278163",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278166",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278174",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278175",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278176",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278177",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278180",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278185",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278188",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278191",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278196",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278201",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278220",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278221",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278225",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278231",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278232",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278249",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278259",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278263",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278264",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278265",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278268",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278279",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278287",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278289",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278295",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278307",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278308",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278318",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278345",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278346",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278347",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278365",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278367",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278372",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278381",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278382",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278383",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278384",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278385",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278390",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278393",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278395",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278397",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278403",TRUE,FALSE,FALSE,"Diet 33"
"LOC126278407",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278410",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278416",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278434",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278436",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278442",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278445",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278447",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278455",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278456",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278465",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278466",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278467",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278470",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278480",TRUE,FALSE,FALSE,"Diet 33"
"LOC126278485",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278487",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278491",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278493",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278501",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278505",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278518",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278530",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126278537",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278538",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278545",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278546",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278549",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278551",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278553",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278555",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278557",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278559",TRUE,FALSE,FALSE,"Diet 33"
"LOC126278566",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278568",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278575",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278578",TRUE,FALSE,FALSE,"Diet 33"
"LOC126278585",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278587",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278594",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278604",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278605",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278608",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278612",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278621",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278622",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278629",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278643",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278651",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278664",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278673",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278678",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278697",TRUE,FALSE,FALSE,"Diet 33"
"LOC126278704",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278707",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278708",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278713",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278723",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278724",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278734",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278735",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278738",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278743",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278758",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278767",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278769",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278778",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278781",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278800",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278814",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278820",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278836",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278845",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278849",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278850",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278867",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278871",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278882",TRUE,FALSE,FALSE,"Diet 33"
"LOC126278885",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278890",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278893",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278909",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278916",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278940",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278941",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278946",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278947",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278948",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278949",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126278951",FALSE,FALSE,TRUE,"Diet 83"
"LOC126278962",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126278965",TRUE,FALSE,FALSE,"Diet 33"
"LOC126278971",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126278972",TRUE,FALSE,FALSE,"Diet 33"
"LOC126278974",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278975",FALSE,TRUE,FALSE,"Diet 50"
"LOC126278997",TRUE,FALSE,FALSE,"Diet 33"
"LOC126279010",FALSE,FALSE,TRUE,"Diet 83"
"LOC126279011",FALSE,TRUE,FALSE,"Diet 50"
"LOC126279018",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126279038",FALSE,FALSE,TRUE,"Diet 83"
"LOC126279039",FALSE,FALSE,TRUE,"Diet 83"
"LOC126279042",FALSE,FALSE,TRUE,"Diet 83"
"LOC126279052",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126279089",FALSE,FALSE,TRUE,"Diet 83"
"LOC126279090",FALSE,TRUE,FALSE,"Diet 50"
"LOC126279091",TRUE,FALSE,FALSE,"Diet 33"
"LOC126279107",FALSE,TRUE,FALSE,"Diet 50"
"LOC126279109",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126279111",TRUE,FALSE,FALSE,"Diet 33"
"LOC126279120",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126279135",FALSE,TRUE,FALSE,"Diet 50"
"LOC126279173",TRUE,FALSE,FALSE,"Diet 33"
"LOC126279221",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126279247",FALSE,FALSE,TRUE,"Diet 83"
"LOC126279309",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126279406",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126279569",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126279585",FALSE,FALSE,TRUE,"Diet 83"
"LOC126279611",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126279638",FALSE,TRUE,FALSE,"Diet 50"
"LOC126279690",TRUE,FALSE,FALSE,"Diet 33"
"LOC126279746",FALSE,FALSE,TRUE,"Diet 83"
"LOC126279803",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126280394",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126280462",FALSE,FALSE,TRUE,"Diet 83"
"LOC126280573",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126280740",FALSE,TRUE,FALSE,"Diet 50"
"LOC126280853",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126280991",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281023",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281065",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281081",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281097",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281165",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281171",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281175",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281178",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281231",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281237",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281238",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281245",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126281265",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281292",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281296",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281297",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281298",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281299",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281300",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281302",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281303",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281308",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281310",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281335",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281351",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281357",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281377",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281382",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281383",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281385",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281387",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281391",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281393",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281398",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281399",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281404",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281410",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281443",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281446",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281447",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281458",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281473",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281481",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281483",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281484",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281486",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281487",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281499",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281503",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281506",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281508",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281509",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281516",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281520",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281521",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281527",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281532",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281537",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281553",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281556",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281562",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281570",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281571",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281573",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281581",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281585",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281598",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281608",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281618",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281626",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281634",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281635",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281636",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281639",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281641",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281648",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281663",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281664",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281672",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281676",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281690",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281691",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281694",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281695",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281699",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281703",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281712",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281715",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281716",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281718",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281721",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281729",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281771",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281778",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281781",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
