"gene_id","Infection within diets","Diet DEGs in controls","Diet DEGs in infected","Infection vs control","intersection"
"LOC126298221",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298232",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298233",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298241",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298275",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298297",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298299",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298302",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298335",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298354",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298362",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298389",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298393",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298400",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298405",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298455",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298466",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298476",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298477",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298505",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298522",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298530",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298531",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298549",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298572",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298594",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298617",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298648",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298649",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298660",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298666",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298672",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298679",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298687",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298694",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298731",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298757",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298758",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298763",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298770",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298779",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298797",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298804",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298824",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298831",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298861",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298865",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298901",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298940",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298942",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298974",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299002",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299004",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299010",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299011",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299043",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299048",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299062",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299071",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299078",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299093",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299109",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299118",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126299138",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299150",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299155",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299171",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299185",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299195",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299197",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299204",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126299206",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299221",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299228",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299235",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299253",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299255",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299274",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299292",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299332",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299336",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299365",FALSE,TRUE,TRUE,FALSE,"Diet DEGs in controls + Diet DEGs in infected"
"LOC126299372",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299374",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299381",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299386",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299447",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299466",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299471",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299489",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299493",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299494",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299506",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299510",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299514",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299530",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299533",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299541",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299542",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299549",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299550",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299559",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126300076",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126302565",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126305900",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126306122",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126306808",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126319774",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126320089",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126320178",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126320326",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126320451",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320492",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126320757",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320956",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126321085",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126321317",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126322385",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126322572",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322591",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322719",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126322885",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322901",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322939",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126322960",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126323118",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323134",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323151",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126323167",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126323183",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323199",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323251",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323429",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323656",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323780",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323789",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126324086",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324336",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324491",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126324495",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324505",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126324735",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324835",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126324937",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324953",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126324969",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324985",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126325205",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126325232",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126325353",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126325369",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126326193",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126326240",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126326589",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126327073",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126327089",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126327105",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126327121",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126327243",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126327822",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126328249",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126328393",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126328647",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126329244",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126329358",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126329483",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126329703",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126330284",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126330497",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126330717",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126330809",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126330961",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126331066",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126331082",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126331335",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126331446",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126331691",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126331858",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126331994",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332046",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126332062",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332098",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126332140",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332151",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332162",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332220",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332261",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332302",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332318",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332411",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332601",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332617",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126332633",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126332740",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332793",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126333165",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126333408",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126333672",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334511",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334513",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334527",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334532",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334543",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334561",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334600",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126334613",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334614",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334632",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334641",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334646",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334648",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334657",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334669",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334679",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334681",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334694",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334697",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334698",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334701",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334702",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126334704",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334706",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334711",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126334733",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334736",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334737",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334751",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334758",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334771",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334774",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334779",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334780",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334786",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334787",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334818",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334820",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334835",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334851",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334853",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126334856",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334861",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334867",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334873",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334874",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334879",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334880",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334884",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126334907",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334918",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334929",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334930",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334943",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334946",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334947",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334948",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334955",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334957",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126334959",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334968",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334969",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334971",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334974",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334976",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334984",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334991",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334992",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334994",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334998",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334999",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335001",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335006",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335010",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335013",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335014",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335021",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335036",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335041",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335043",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335045",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335063",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335078",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335080",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335081",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335083",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335084",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335106",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335113",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335114",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335115",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335117",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335132",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335136",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335140",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335142",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335152",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126335166",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335174",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335181",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335182",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335186",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335187",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335191",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126335199",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335202",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335222",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335229",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335231",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335232",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335233",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335237",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335241",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335242",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335256",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335258",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335259",FALSE,TRUE,TRUE,FALSE,"Diet DEGs in controls + Diet DEGs in infected"
"LOC126335288",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335291",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335309",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126335312",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126335320",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335321",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335329",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335348",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335350",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335352",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335365",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335382",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335424",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126335428",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335446",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335453",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335463",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335465",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126335467",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126335468",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
