gene_id,description_gff,source_sheet,umbrella,subcategory,seqid,homology_evidence,evidence_tier,nucleotide_groups,nucleotide_taxa,nucleotide_max_identity,nucleotide_max_query_coverage,protein_support,contrast_label,oriented_log2FC,padj,status,higher_expression_condition
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Infected: diet 83 vs 33,5.2951223736476445,0.11037509132111405,N.S.,Not significant
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Infected: diet 83 vs 50,-1.3665791581563846,0.8410735678958844,N.S.,Not significant
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Diet 33: infected vs control,-6.191115706007022,0.02982176314590439,Downregulated,Control diet 33
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Diet 50: infected vs control,-1.9894726493020225,0.8147311843699152,N.S.,Not significant
LOC126320365,40S ribosomal protein SA-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062094.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Fungi,Colletotrichum aenigma;Colletotrichum chrysophilum;Colletotrichum fructicola Nara gc5;Colletotrichum karsti;Colletotrichum siamense;Diaporthe citri,74.233,53,Mixed/ambiguous,Diet 83: infected vs control,0.6539114718829928,1,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,5.548589394805106,0.01104701363610121,Upregulated,Infected diet 50
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,4.326818403540561,0.11566969488539282,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.2217709912645447,0.8410735678958844,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-5.802347077076292,0.03032756412495618,Downregulated,Control diet 33
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-2.703063349594481,0.8147311843699152,N.S.,Not significant
LOC126323761,60S ribosomal protein L14-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,0.45293308225651285,1,N.S.,Not significant
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,7.116942680150938,0.00515667598172005,Upregulated,Infected diet 50
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,5.803219395888639,0.10241969716418244,N.S.,Not significant
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.3137232842622988,0.8410735678958844,N.S.,Not significant
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-6.888002412733314,0.01565540289520787,Downregulated,Control diet 33
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-2.43149458407604,0.8147311843699152,N.S.,Not significant
LOC126323922,60S ribosomal protein L7a-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062236.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,0.1676862795125776,1,N.S.,Not significant
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,18.697957199789364,7.475731036523815e-19,Upregulated,Infected diet 50
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,17.028141555393923,1.2774428550058964e-12,Upregulated,Infected diet 83
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.669815644395442,0.8410735678958844,N.S.,Not significant
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-18.552241106145093,1.398969766940233e-16,Downregulated,Control diet 33
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-2.577011252247094,0.8147311843699152,N.S.,Not significant
LOC126325806,60S ribosomal protein L6-like,Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins,NW_026062299.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,-0.7620414716556754,1,N.S.,Not significant
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Infected: diet 50 vs 33,6.23331150582741,0.00758126301888952,Upregulated,Infected diet 50
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Infected: diet 83 vs 33,4.837464075274139,0.11037509132111405,N.S.,Not significant
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Infected: diet 83 vs 50,-1.3958474305532704,0.8410735678958844,N.S.,Not significant
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Diet 33: infected vs control,-5.543195795348054,0.03612365056975872,Downregulated,Control diet 33
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Diet 50: infected vs control,-1.9931254331962711,0.8147311843699152,N.S.,Not significant
LOC126322623,DNA-directed RNA polymerase III subunit RPC1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062185.1,Conflicting nucleotide and protein evidence,Conflicting nucleotide and protein evidence,Other Eukaryota,Rostrostelium ellipticum,68.728,38,Mixed/ambiguous,Diet 83: infected vs control,0.13675075349943994,1,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,6.125553099815345,0.00783011852717511,Upregulated,Infected diet 50
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,4.761400895366299,0.11037509132111405,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.3641522044490448,0.8410735678958844,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-5.612453107656595,0.0342580728503925,Downregulated,Control diet 33
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-2.039889852024325,0.8147311843699152,N.S.,Not significant
LOC126332393,DNA-directed RNA polymerase I subunit rpa1-like,Protein-Anabolism,Protein Synthesis & Translation,RNA Polymerases & Transcription Machinery,NW_026062747.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,0.03410880143316262,1,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Infected: diet 50 vs 33,6.074954234136931,0.01051468313589256,Upregulated,Infected diet 50
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Infected: diet 83 vs 33,4.519153163598314,0.12046799508253676,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Infected: diet 83 vs 50,-1.5558010705386178,0.8410735678958844,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Diet 33: infected vs control,-5.792635848976953,0.03815183048368877,Downregulated,Control diet 33
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Diet 50: infected vs control,-2.377989085970896,0.8147311843699152,N.S.,Not significant
LOC126318441,elongation factor 1-gamma-A-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062051.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,No informative hit;Non-metazoan candidate,Diet 83: infected vs control,-0.1036847392008403,1,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 50 vs 33,5.847008177447798,0.01255673422218918,Upregulated,Infected diet 50
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 33,3.848726821411652,0.1535874129372405,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Infected: diet 83 vs 50,-1.9982813560361463,0.8410735678958844,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 33: infected vs control,-5.080336412635054,0.05593272908823892,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 50: infected vs control,-1.8166994990039835,0.8147311843699152,N.S.,Not significant
LOC126323753,eukaryotic translation initiation factor 5-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062229.1,Non-metazoan-only protein hits without nucleotide corroboration,Protein-only non-metazoan flag,,,,,Non-metazoan candidate,Diet 83: infected vs control,0.3956691816911256,1,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Infected: diet 50 vs 33,6.5722138597180075,0.00685807979705322,Upregulated,Infected diet 50
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Infected: diet 83 vs 33,5.607328709418598,0.10623651794761116,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Infected: diet 83 vs 50,-0.9648851502994088,0.8410735678958844,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Diet 33: infected vs control,-5.402423270583976,0.03963241398378251,Downregulated,Control diet 33
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Diet 50: infected vs control,-1.3207402088501092,0.8147311843699152,N.S.,Not significant
LOC126326116,translation initiation factor eIF-2B subunit delta-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062325.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Saprolegnia diclina VS20,65.394,27,Non-metazoan candidate,Diet 83: infected vs control,0.9366940022936074,1,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Infected: diet 50 vs 33,6.339070948388672,0.01135270809106819,Upregulated,Infected diet 50
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Infected: diet 83 vs 33,4.612763963038611,0.12572568728122174,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Infected: diet 83 vs 50,-1.7263069853500603,0.8410735678958844,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Diet 33: infected vs control,-6.379947900391966,0.0357465738646078,Downregulated,Control diet 33
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Diet 50: infected vs control,-2.7591630035424393,0.8147311843699152,N.S.,Not significant
LOC126329065,elongation factor 1-alpha-like,Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,NW_026062491.1,Concordant non-metazoan nucleotide and protein hits,Concordant nucleotide and protein flag,Other Eukaryota,Aphanomyces invadans;Pygsuia biforma;Tetrahymena pyriformis;Tetrahymena thermophila;Tetrahymena thermophila SB210,71.294,74,Non-metazoan candidate,Diet 83: infected vs control,-0.43888255604746573,1,N.S.,Not significant
