"gene_id","Infection within diets","Diet DEGs in controls","Diet DEGs in infected","Infection vs control","intersection"
"LOC126266590",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126266593",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266596",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266604",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266610",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266626",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126266629",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266642",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266649",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266650",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266655",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266657",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266662",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266665",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266672",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266675",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266677",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126266679",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266681",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266685",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266713",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266714",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266728",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266746",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266748",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266750",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266759",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266760",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266779",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266787",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266788",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126266822",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266827",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266828",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266832",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266835",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266840",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126266841",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266862",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126266886",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126266909",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266913",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266926",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266938",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266939",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126266950",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266957",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266959",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266967",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126266982",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126266984",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267000",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267002",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267016",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267019",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267038",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267042",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267060",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267061",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267104",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267107",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267114",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126267144",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267150",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267154",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267162",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267163",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267165",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267179",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267190",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267215",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267216",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267217",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267222",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267226",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267230",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267234",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126267242",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267249",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267253",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267259",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267263",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267275",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267280",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267290",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267315",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267333",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267343",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267350",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267351",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267355",FALSE,TRUE,TRUE,FALSE,"Diet DEGs in controls + Diet DEGs in infected"
"LOC126267391",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267400",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267409",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267422",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267432",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267437",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267442",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267464",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267471",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267472",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267473",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267477",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126267478",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267485",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126267518",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267519",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267535",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267543",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267545",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126267554",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267568",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267575",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267627",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267629",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267652",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267666",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267690",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267711",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267806",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126267869",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267876",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267936",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267953",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267970",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267971",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126267979",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267980",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267982",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267984",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267985",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126267997",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126267998",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126268014",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268015",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268018",FALSE,TRUE,TRUE,FALSE,"Diet DEGs in controls + Diet DEGs in infected"
"LOC126268023",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126268026",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126268028",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268030",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126268031",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126268068",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268069",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126268085",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126268126",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268128",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268132",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126268133",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268138",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126268155",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126268164",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268172",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126268173",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126268174",FALSE,FALSE,TRUE,TRUE,"Diet DEGs in infected + Infection vs control"
"LOC126268175",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126268182",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126268185",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126268194",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268197",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126268199",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268200",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126268205",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268218",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268239",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126268397",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268413",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126268521",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268712",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268728",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126268831",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126269352",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126269368",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126269384",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126269416",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126269432",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126269625",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126269651",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126269845",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126269996",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126270012",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126270294",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126270526",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126270553",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126270657",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271206",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271434",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126271480",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271496",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271532",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271618",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271634",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271720",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271741",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126271849",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271850",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271872",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126271895",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271900",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126271907",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126271917",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126271923",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271928",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271938",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271945",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271949",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126271955",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271968",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126271975",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126271983",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126271986",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126271989",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126271991",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272024",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272037",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272038",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272055",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272063",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272064",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272080",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272081",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272082",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272087",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272088",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272090",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272096",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272116",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126272126",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272129",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272136",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272139",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272144",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126272149",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272156",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272159",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272232",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272253",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272263",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272273",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272289",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272290",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272296",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272310",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272321",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272322",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272336",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272353",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272354",FALSE,TRUE,TRUE,FALSE,"Diet DEGs in controls + Diet DEGs in infected"
"LOC126272361",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272362",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272363",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272370",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272375",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272382",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126272386",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272393",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272399",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272419",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272450",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272458",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272463",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272465",FALSE,TRUE,TRUE,TRUE,"Diet DEGs in controls + Diet DEGs in infected + Infection vs control"
"LOC126272507",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272508",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272510",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272511",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126272512",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272513",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272535",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272550",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272556",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272566",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272576",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272582",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126272584",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272589",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272599",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272600",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272608",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272609",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272615",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272618",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272636",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272678",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272690",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272691",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272706",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272718",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272722",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272724",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272743",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272746",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272748",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272750",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272753",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272754",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272758",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272767",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272787",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272801",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272831",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272836",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272850",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272858",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272860",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272864",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272875",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272884",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272888",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272891",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272899",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126272905",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126272919",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126272926",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272928",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272931",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272961",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272992",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126272997",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273010",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273022",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273024",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273028",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273029",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273030",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273032",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273033",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273060",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273066",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273067",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126273103",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273129",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273130",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126273140",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126273149",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126273185",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
