"gene_id","diet","direction","padj","log2FoldChange","Selection","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","curated_annotation_text","Functional_theme","DEG_diet_count","DEG_diets","DEG_direction_summary","min_padj","max_abs_lfc","DEG_class","vst_variance"
"LOC126354995","83","Higher in infected",2.00431846549941e-07,6.80124212200908,"Top DEG","-","carboxy-lyase activity. It is involved in the biological process described with carboxylic acid metabolic process","GO:0001505,GO:0003674,GO:0003824,GO:0004068,GO:0006082,GO:0006139,GO:0006206,GO:0006208,GO:0006212,GO:0006520,GO:0006725,GO:0006807,GO:0007610,GO:0007632,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009112,GO:0009314,GO:0009416,GO:0009628,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0017144,GO:0019482,GO:0019483,GO:0019752,GO:0019860,GO:0032501,GO:0034641,GO:0042133,GO:0042136,GO:0042737,GO:0043436,GO:0043473,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044281,GO:0044283,GO:0046113,GO:0046394,GO:0046483,GO:0046700,GO:0048066,GO:0050896,GO:0055086,GO:0065007,GO:0065008,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576","ko:K01580","ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940","Pyridoxal_deC","- carboxy-lyase activity. It is involved in the biological process described with carboxylic acid metabolic process GO:0001505,GO:0003674,GO:0003824,GO:0004068,GO:0006082,GO:0006139,GO:0006206,GO:0006208,GO:0006212,GO:0006520,GO:0006725,GO:0006807,GO:0007610,GO:0007632,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009112,GO:0009314,GO:0009416,GO:0009628,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0017144,GO:0019482,GO:0019483,GO:0019752,GO:0019860,GO:0032501,GO:0034641,GO:0042133,GO:0042136,GO:0042737,GO:0043436,GO:0043473,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044281,GO:0044283,GO:0046113,GO:0046394,GO:0046483,GO:0046700,GO:0048066,GO:0050896,GO:0055086,GO:0065007,GO:0065008,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576 ko:K01580 ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940 Pyridoxal_deC","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",2.42683062795116e-12,6.80124212200908,"DEG",NA
"LOC126354704",NA,NA,NA,NA,"Functional candidate","-","Serine-type endopeptidase inhibitor activity","-","-","-","Kunitz_BPTI,Reeler,Spond_N,TSP_1","- Serine-type endopeptidase inhibitor activity - - - Kunitz_BPTI,Reeler,Spond_N,TSP_1","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",2.80122644349521e-12,2.20718776955195,"DEG",0.922592641882664
"LOC126266596","50","Higher in control",9.1636225810478e-11,-1.97463244751345,"Top DEG","-","Transferase activity, transferring hexosyl groups. It is involved in the biological process described with carbohydrate metabolic process","-","ko:K00738","ko00510,ko00513,ko01100,map00510,map00513,map01100","Glyco_transf_54","- Transferase activity, transferring hexosyl groups. It is involved in the biological process described with carbohydrate metabolic process - ko:K00738 ko00510,ko00513,ko01100,map00510,map00513,map01100 Glyco_transf_54","Nutrition/metabolism",3,"33, 50, 83","Higher in control",9.1636225810478e-11,2.35928584460159,"DEG",NA
"LOC126278232","33","Higher in infected",2.71298983412248e-10,1.67857654600168,"Top DEG","-","Sugar proton symporter activity. It is involved in the biological process described with carbohydrate transport","GO:0002225,GO:0002682,GO:0002683,GO:0002684,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002759,GO:0002760,GO:0002784,GO:0002831,GO:0002833,GO:0002920,GO:0002922,GO:0003674,GO:0005215,GO:0005338,GO:0005459,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005797,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008592,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009968,GO:0010556,GO:0010557,GO:0010559,GO:0010560,GO:0010604,GO:0010646,GO:0010648,GO:0012505,GO:0015165,GO:0015711,GO:0015780,GO:0015931,GO:0015932,GO:0019222,GO:0022857,GO:0023051,GO:0023057,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031348,GO:0031399,GO:0031401,GO:0031984,GO:0031985,GO:0032101,GO:0032103,GO:0032268,GO:0032270,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0043902,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045088,GO:0045751,GO:0045824,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050776,GO:0050777,GO:0050778,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0055085,GO:0060049,GO:0060050,GO:0060255,GO:0065007,GO:0071702,GO:0071705,GO:0072334,GO:0080090,GO:0080134,GO:0090481,GO:0098656,GO:0098791,GO:1901264,GO:1901505,GO:1903018,GO:1903020,GO:2000112","-","-","Nuc_sug_transp","- Sugar proton symporter activity. It is involved in the biological process described with carbohydrate transport GO:0002225,GO:0002682,GO:0002683,GO:0002684,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002759,GO:0002760,GO:0002784,GO:0002831,GO:0002833,GO:0002920,GO:0002922,GO:0003674,GO:0005215,GO:0005338,GO:0005459,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005797,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008592,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009968,GO:0010556,GO:0010557,GO:0010559,GO:0010560,GO:0010604,GO:0010646,GO:0010648,GO:0012505,GO:0015165,GO:0015711,GO:0015780,GO:0015931,GO:0015932,GO:0019222,GO:0022857,GO:0023051,GO:0023057,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031348,GO:0031399,GO:0031401,GO:0031984,GO:0031985,GO:0032101,GO:0032103,GO:0032268,GO:0032270,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0043902,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045088,GO:0045751,GO:0045824,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050776,GO:0050777,GO:0050778,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0055085,GO:0060049,GO:0060050,GO:0060255,GO:0065007,GO:0071702,GO:0071705,GO:0072334,GO:0080090,GO:0080134,GO:0090481,GO:0098656,GO:0098791,GO:1901264,GO:1901505,GO:1903018,GO:1903020,GO:2000112 - - Nuc_sug_transp","Nutrition/metabolism",2,"33, 50","Higher in infected",2.71298983412248e-10,2.08556509856239,"DEG",NA
"LOC126335115","83","Higher in infected",4.4592907738487e-07,6.15264824326442,"Top DEG","-","Belongs to the type-B carboxylesterase lipase family","-","-","-","COesterase","- Belongs to the type-B carboxylesterase lipase family - - - COesterase","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",8.15880471108397e-10,6.7391157673855,"DEG",NA
"LOC126281410",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, N-terminal domain","-","ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_N,GST_N_3","- Glutathione S-transferase, N-terminal domain - ko:K00799 ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C,GST_N,GST_N_3","Detoxification/stress",2,"50, 83","Higher in infected",2.62377611063022e-13,4.67392880251151,"DEG",1.26224553134945
"LOC126272144",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","ko:K14999","-","p450","- cytochrome p450 - ko:K14999 - p450","Detoxification/stress",1,"33","Higher in infected",5.70972325307012e-06,2.82766121328176,"DEG",0.35974157288911
"LOC126336695",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, C-terminal domain","-","ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N","- Glutathione S-transferase, C-terminal domain - ko:K04097 ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 GST_C_3,GST_N","Detoxification/stress",2,"33, 50","Higher in control",3.80666054506275e-05,1.55821493512206,"DEG",0.439713911229236
"LOC126283788",NA,NA,NA,NA,"Functional candidate","-","gamma-glutamyltransferase activity. It is involved in the biological process described with glutathione metabolic process","-","ko:K18592","ko00430,ko00460,ko00480,ko00590,ko01100,map00430,map00460,map00480,map00590,map01100","G_glu_transpept","- gamma-glutamyltransferase activity. It is involved in the biological process described with glutathione metabolic process - ko:K18592 ko00430,ko00460,ko00480,ko00590,ko01100,map00430,map00460,map00480,map00590,map01100 G_glu_transpept","Detoxification/stress",3,"33, 50, 83","Higher in infected",8.0602020508884e-05,2.2322331369022,"DEG",0.427531203531876
"LOC126270657",NA,NA,NA,NA,"Functional candidate","Cyp18a1","heme binding. It is involved in the biological process described with oxidation-reduction process","GO:0000003,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0006629,GO:0006706,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007444,GO:0007478,GO:0007480,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008202,GO:0008395,GO:0009056,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010817,GO:0016042,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035107,GO:0035114,GO:0035120,GO:0035209,GO:0035210,GO:0035218,GO:0035239,GO:0035295,GO:0042180,GO:0042182,GO:0042445,GO:0042447,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044703,GO:0045455,GO:0046344,GO:0048468,GO:0048477,GO:0048513,GO:0048563,GO:0048569,GO:0048609,GO:0048646,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0051704,GO:0055114,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0071704,GO:1901360,GO:1901361,GO:1901575","ko:K14985","ko00981,map00981","p450","Cyp18a1 heme binding. It is involved in the biological process described with oxidation-reduction process GO:0000003,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0006629,GO:0006706,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007444,GO:0007478,GO:0007480,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008202,GO:0008395,GO:0009056,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010817,GO:0016042,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035107,GO:0035114,GO:0035120,GO:0035209,GO:0035210,GO:0035218,GO:0035239,GO:0035295,GO:0042180,GO:0042182,GO:0042445,GO:0042447,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044703,GO:0045455,GO:0046344,GO:0048468,GO:0048477,GO:0048513,GO:0048563,GO:0048569,GO:0048609,GO:0048646,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0051704,GO:0055114,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0071704,GO:1901360,GO:1901361,GO:1901575 ko:K14985 ko00981,map00981 p450","Detoxification/stress",1,"50","Higher in infected",0.000373506635347711,2.83965173478104,"DEG",0.789621963521768
"LOC126272899",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with oxidation-reduction process","-","ko:K14999","-","p450","- heme binding. It is involved in the biological process described with oxidation-reduction process - ko:K14999 - p450","Detoxification/stress",1,"50","Higher in control",0.000752160355813584,1.48090121792762,"DEG",0.119478444370703
"LOC126299150",NA,NA,NA,NA,"Functional candidate","Cyp314a1","heme binding. It is involved in the biological process described with oxidation-reduction process","GO:0000003,GO:0001667,GO:0001700,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0004501,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006629,GO:0006694,GO:0006928,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007295,GO:0007297,GO:0007298,GO:0007391,GO:0007399,GO:0007417,GO:0007494,GO:0008150,GO:0008152,GO:0008202,GO:0008258,GO:0008395,GO:0008610,GO:0009058,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010631,GO:0010817,GO:0016331,GO:0016477,GO:0016491,GO:0016705,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035209,GO:0035295,GO:0040007,GO:0040011,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045455,GO:0045456,GO:0048468,GO:0048477,GO:0048565,GO:0048589,GO:0048598,GO:0048609,GO:0048729,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0051179,GO:0051674,GO:0051704,GO:0055114,GO:0055123,GO:0060429,GO:0065007,GO:0065008,GO:0071704,GO:0090130,GO:0090132,GO:1901360,GO:1901362,GO:1901576","ko:K10723","ko00981,map00981","p450","Cyp314a1 heme binding. It is involved in the biological process described with oxidation-reduction process GO:0000003,GO:0001667,GO:0001700,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0004501,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006629,GO:0006694,GO:0006928,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007295,GO:0007297,GO:0007298,GO:0007391,GO:0007399,GO:0007417,GO:0007494,GO:0008150,GO:0008152,GO:0008202,GO:0008258,GO:0008395,GO:0008610,GO:0009058,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010631,GO:0010817,GO:0016331,GO:0016477,GO:0016491,GO:0016705,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035209,GO:0035295,GO:0040007,GO:0040011,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045455,GO:0045456,GO:0048468,GO:0048477,GO:0048565,GO:0048589,GO:0048598,GO:0048609,GO:0048729,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0051179,GO:0051674,GO:0051704,GO:0055114,GO:0055123,GO:0060429,GO:0065007,GO:0065008,GO:0071704,GO:0090130,GO:0090132,GO:1901360,GO:1901362,GO:1901576 ko:K10723 ko00981,map00981 p450","Detoxification/stress",2,"33, 50","Higher in control",0.00075319211396864,2.41159311959884,"DEG",0.300161629713845
"LOC126336730",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, C-terminal domain","-","ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N","- Glutathione S-transferase, C-terminal domain - ko:K04097 ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 GST_C_3,GST_N","Detoxification/stress",1,"50","Higher in infected",0.000975514884488065,1.58459480978756,"DEG",0.243375162251376
"LOC126336841",NA,NA,NA,NA,"Functional candidate","-","Glutamate-cysteine ligase activity. It is involved in the biological process described with glutathione biosynthetic process","GO:0000902,GO:0000904,GO:0002009,GO:0002165,GO:0003674,GO:0003824,GO:0004357,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006518,GO:0006575,GO:0006749,GO:0006750,GO:0006790,GO:0006807,GO:0007275,GO:0007399,GO:0007409,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0009058,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010035,GO:0010038,GO:0016043,GO:0016874,GO:0016879,GO:0016881,GO:0017109,GO:0019184,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0032991,GO:0034641,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0042221,GO:0042398,GO:0043043,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044424,GO:0044444,GO:0044464,GO:0046688,GO:0048468,GO:0048471,GO:0048513,GO:0048563,GO:0048569,GO:0048666,GO:0048667,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050896,GO:0051186,GO:0051188,GO:0060429,GO:0060562,GO:0061564,GO:0071704,GO:0071840,GO:0120036,GO:0120039,GO:1901564,GO:1901566,GO:1901576,GO:1902494","ko:K11204","ko00270,ko00480,ko01100,ko04212,ko04216,map00270,map00480,map01100,map04212,map04216","GCS","- Glutamate-cysteine ligase activity. It is involved in the biological process described with glutathione biosynthetic process GO:0000902,GO:0000904,GO:0002009,GO:0002165,GO:0003674,GO:0003824,GO:0004357,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006518,GO:0006575,GO:0006749,GO:0006750,GO:0006790,GO:0006807,GO:0007275,GO:0007399,GO:0007409,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0009058,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010035,GO:0010038,GO:0016043,GO:0016874,GO:0016879,GO:0016881,GO:0017109,GO:0019184,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0032991,GO:0034641,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0042221,GO:0042398,GO:0043043,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044424,GO:0044444,GO:0044464,GO:0046688,GO:0048468,GO:0048471,GO:0048513,GO:0048563,GO:0048569,GO:0048666,GO:0048667,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050896,GO:0051186,GO:0051188,GO:0060429,GO:0060562,GO:0061564,GO:0071704,GO:0071840,GO:0120036,GO:0120039,GO:1901564,GO:1901566,GO:1901576,GO:1902494 ko:K11204 ko00270,ko00480,ko01100,ko04212,ko04216,map00270,map00480,map01100,map04212,map04216 GCS","Detoxification/stress",1,"50","Higher in infected",0.000978589116464126,1.01477200133754,"DEG",0.206628598230639
"LOC126266714",NA,NA,NA,NA,"Functional candidate","-","Insect allergen related repeat, nitrile-specifier detoxification","-","-","-","Ins_allergen_rp","- Insect allergen related repeat, nitrile-specifier detoxification - - - Ins_allergen_rp","Detoxification/stress",1,"50","Higher in control",0.00113018146047434,5.99215574440784,"DEG",0.643031072113799
"LOC126293326",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with response to oxidative stress","GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748","-","-","An_peroxidase","- heme binding. It is involved in the biological process described with response to oxidative stress GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748 - - An_peroxidase","Detoxification/stress",1,"50","Higher in infected",0.00128727427580145,5.71562072637192,"DEG",0.144213018617106
"LOC126354485",NA,NA,NA,NA,"Functional candidate","-","Cytochrome P-450","-","ko:K15001,ko:K15007","-","p450","- Cytochrome P-450 - ko:K15001,ko:K15007 - p450","Detoxification/stress",2,"33, 50","Higher in infected",0.00139417532057307,5.83567144746308,"DEG",0.202338427798232
"LOC126272724",NA,NA,NA,NA,"Functional candidate","GstO2","Glutathione transferase activity. It is involved in the biological process described with metabolic process","-","ko:K00310,ko:K00799","ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C_2,GST_N_3","GstO2 Glutathione transferase activity. It is involved in the biological process described with metabolic process - ko:K00310,ko:K00799 ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C_2,GST_N_3","Detoxification/stress",1,"50","Higher in infected",0.00188032234826741,1.86680498550216,"DEG",0.22000904512843
"LOC126266822",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with oxidation-reduction process","-","ko:K15001","-","p450","- heme binding. It is involved in the biological process described with oxidation-reduction process - ko:K15001 - p450","Detoxification/stress",1,"33","Higher in control",0.00189739511363621,1.45252987819629,"DEG",0.35541374489547
"LOC126282123",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","-","-","-","- cytochrome p450 - - - -","Detoxification/stress",1,"33","Higher in control",0.00287253516860126,2.4472990169037,"DEG",0.0681513374822408
"LOC126282119",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","-","-","-","- cytochrome p450 - - - -","Detoxification/stress",1,"50","Higher in control",0.00294562765444002,3.94764432834575,"DEG",0.101062413554677
"LOC126354206",NA,NA,NA,NA,"Functional candidate","-","Cytochrome P450","GO:0003008,GO:0007600,GO:0008150,GO:0019233,GO:0032501,GO:0050877","ko:K15001","-","p450","- Cytochrome P450 GO:0003008,GO:0007600,GO:0008150,GO:0019233,GO:0032501,GO:0050877 ko:K15001 - p450","Detoxification/stress",1,"50","Higher in infected",0.00527252235431331,2.12766543543459,"DEG",1.61048755501117
