"gene_id","Infection within diets","Diet DEGs in controls","Diet DEGs in infected","Infection vs control","intersection"
"LOC126298221",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298232",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298233",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298271",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298275",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298286",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298288",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298299",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298316",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298324",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298335",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298354",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298362",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298384",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298389",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298393",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298400",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298404",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298405",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298412",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298430",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298440",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298442",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298455",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298462",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298477",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298490",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298492",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298505",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298522",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298530",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298531",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298543",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298544",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298550",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298554",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298556",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126298558",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298572",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298578",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298594",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298596",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298602",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298613",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298617",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298632",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298648",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298649",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298651",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298660",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298679",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298687",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126298692",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298694",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298699",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298704",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126298731",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298736",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298757",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298763",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298770",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298774",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126298781",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298783",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298785",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126298789",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298804",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298818",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298824",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298831",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298832",FALSE,TRUE,FALSE,FALSE,"Diet DEGs in controls"
"LOC126298852",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298857",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298861",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298865",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298873",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298882",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298901",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298915",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298917",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298918",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298935",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126298940",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126298942",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298944",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298961",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298972",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298974",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126298976",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298991",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126298992",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299001",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299002",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299004",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299011",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299020",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299030",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299034",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299045",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299050",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299061",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299062",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299069",TRUE,TRUE,FALSE,FALSE,"Infection within diets + Diet DEGs in controls"
"LOC126299077",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299078",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299081",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299087",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299096",TRUE,TRUE,FALSE,FALSE,"Infection within diets + Diet DEGs in controls"
"LOC126299097",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299099",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299109",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299115",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299116",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299131",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299133",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299138",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299147",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299150",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299155",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299157",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299169",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299171",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299180",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126299185",TRUE,TRUE,FALSE,FALSE,"Infection within diets + Diet DEGs in controls"
"LOC126299186",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299193",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299197",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299204",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299206",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299208",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126299220",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299221",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299222",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299228",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299232",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299239",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299240",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299251",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126299253",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299255",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299256",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299259",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299274",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299278",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126299287",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299290",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299291",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126299298",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299303",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299329",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299331",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299332",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299336",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299347",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299349",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126299352",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299360",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299364",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299365",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126299372",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299374",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299380",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299386",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299393",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299396",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299444",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299447",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299461",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126299466",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299471",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299506",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299510",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126299514",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299516",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126299530",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299546",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299549",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126299559",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126299564",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126300076",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126302399",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126302565",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126302837",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126304244",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126304998",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126305900",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126306122",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126306587",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126310273",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126310439",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126311851",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126312349",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126315622",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126317480",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126319774",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126319790",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126319852",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126320020",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320089",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126320104",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320146",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320178",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320407",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320492",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126320606",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126320637",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126320713",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320756",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320847",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126320956",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126321085",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322142",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126322572",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322655",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126322719",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126322854",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322885",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322901",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322933",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126322939",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126322960",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126323091",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323118",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323134",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323151",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126323167",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323183",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323199",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323231",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126323251",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126323429",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126323656",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126323748",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126323780",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324000",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126324060",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324086",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324201",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126324213",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126324229",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126324336",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324491",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324495",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324558",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324735",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126324937",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324953",TRUE,TRUE,FALSE,FALSE,"Infection within diets + Diet DEGs in controls"
"LOC126324969",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126324985",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126325085",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126325205",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126325232",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126325327",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126325353",TRUE,FALSE,TRUE,TRUE,"Infection within diets + Diet DEGs in infected + Infection vs control"
"LOC126325851",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126326193",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126326240",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126326589",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126327073",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126327089",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126327121",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126327137",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126327243",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126327281",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126327557",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126327822",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126328249",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126328393",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126328409",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126328522",FALSE,FALSE,TRUE,FALSE,"Diet DEGs in infected"
"LOC126329244",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126329315",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126329331",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126329358",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126329703",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126330110",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126330497",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126330748",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126330809",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126331066",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126331082",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126331335",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126331446",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126331691",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126331737",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126331791",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126331832",TRUE,FALSE,TRUE,FALSE,"Infection within diets + Diet DEGs in infected"
"LOC126331858",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126331994",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332046",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126332062",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332098",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126332151",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332162",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332220",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332302",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332318",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332401",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126332411",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332601",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332633",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126332649",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332724",FALSE,FALSE,FALSE,TRUE,"Infection vs control"
"LOC126332740",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332793",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126332816",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126332857",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126333165",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126333259",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126333297",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126333352",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126333363",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126333408",TRUE,TRUE,TRUE,TRUE,"Infection within diets + Diet DEGs in controls + Diet DEGs in infected + Infection vs control"
"LOC126333554",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126333672",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334091",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334107",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334513",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334532",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334542",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334543",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334561",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334564",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334596",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334598",FALSE,FALSE,TRUE,TRUE,"Diet DEGs in infected + Infection vs control"
"LOC126334600",TRUE,TRUE,FALSE,TRUE,"Infection within diets + Diet DEGs in controls + Infection vs control"
"LOC126334613",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334614",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334632",TRUE,FALSE,FALSE,TRUE,"Infection within diets + Infection vs control"
"LOC126334633",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
"LOC126334635",TRUE,FALSE,FALSE,FALSE,"Infection within diets"
