"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","ontology"
"GO:0045178","basal part of cell","3/271","25/5278",0.12,2.33712177121771,1.55893016581705,0.134281060798616,1,1,"LOC126267997/LOC126336809/LOC126298067",3,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0001700","embryonic development via the syncytial blastoderm","10/271","131/5278",0.0763358778625954,1.48671868398073,1.31227839455474,0.134507746502347,1,1,"LOC126299078/LOC126284310/LOC126283987/LOC126267997/LOC126305900/LOC126299150/LOC126320178/LOC126272743/LOC126354642/LOC126279072",10,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0009791","post-embryonic development","29/271","459/5278",0.0631808278867102,1.23051073647991,1.20228778487133,0.13827475664736,1,1,"LOC126278678/LOC126299004/LOC126344570/LOC126336858/LOC126324835/LOC126320757/LOC126355586/LOC126281862/LOC126283987/LOC126267997/LOC126270526/LOC126305900/LOC126295214/LOC126336809/LOC126299150/LOC126320178/LOC126284584/LOC126268712/LOC126267315/LOC126363354/LOC126272289/LOC126284788/LOC126334820/LOC126277907/LOC126266832/LOC126365980/LOC126297938/LOC126336752/LOC126354642",29,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0035295","tube development","31/271","495/5278",0.0626262626262626,1.21971001528197,1.19451514418143,0.139104532757638,1,1,"LOC126278678/LOC126299004/LOC126299078/LOC126344570/LOC126336858/LOC126324835/LOC126279111/LOC126281862/LOC126283987/LOC126267997/LOC126270526/LOC126295214/LOC126320492/LOC126336809/LOC126299150/LOC126320178/LOC126354218/LOC126284584/LOC126268712/LOC126266642/LOC126267315/LOC126363354/LOC126272289/LOC126266657/LOC126334820/LOC126293357/LOC126354720/LOC126266832/LOC126365980/LOC126336752/LOC126354642",31,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016331","morphogenesis of embryonic epithelium","8/271","100/5278",0.08,1.55808118081181,1.31070740064686,0.140304753531874,1,1,"LOC126299078/LOC126283987/LOC126267997/LOC126299150/LOC126320178/LOC126354218/LOC126354720/LOC126354642",8,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:1990837","sequence-specific double-stranded DNA binding","9/271","116/5278",0.0775862068965517,1.51107011070111,1.29476178851605,0.140343745588592,1,1,"LOC126297882/LOC126361620/LOC126284624/LOC126320492/LOC126284584/LOC126298660/LOC126284788/LOC126293357/LOC126273293",9,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0005112","Notch binding","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126329244/LOC126266832",2,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0007162","negative regulation of cell adhesion","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126281862/LOC126354218",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0007338","single fertilization","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126267242/LOC126349792",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0009225","nucleotide-sugar metabolic process","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126299078/LOC126291591",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0009744","response to sucrose","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126285378/LOC126354260",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0019318","hexose metabolic process","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126281958/LOC126277907",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0032388","positive regulation of intracellular transport","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126273842/LOC126266642",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0042023","DNA endoreduplication","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126320492/LOC126356254",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0044331","cell-cell adhesion mediated by cadherin","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126337022/LOC126267060",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0046834","lipid phosphorylation","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126299541/LOC126279052",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:1902652","secondary alcohol metabolic process","2/271","13/5278",0.153846153846154,2.99630996309963,1.67644712145399,0.141261620125856,1,1,"LOC126305900/LOC126320178",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0035152","regulation of tube architecture, open tracheal system","6/271","69/5278",0.0869565217391304,1.6935665008824,1.34904014014197,0.141511174741812,1,1,"LOC126299078/LOC126344570/LOC126354720/LOC126337079/LOC126329244/LOC126285391",6,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0006261","DNA-templated DNA replication","5/271","54/5278",0.0925925925925926,1.80333470001367,1.38032457235956,0.142005342127887,1,1,"LOC126335481/LOC126281396/LOC126320492/LOC126356254/LOC126284030",5,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0005694","chromosome","22/271","338/5278",0.0650887573964497,1.26766959977292,1.18326855127646,0.145891669084857,1,1,"LOC126284632/LOC126361620/LOC126335481/LOC126354268/LOC126365911/LOC126284276/LOC126359832/LOC126281396/LOC126320492/LOC126362079/LOC126336566/LOC126334907/LOC126272375/LOC126347975/LOC126282271/LOC126278341/LOC126298797/LOC126266746/LOC126272743/LOC126266967/LOC126278346/LOC126279072",22,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0008202","steroid metabolic process","3/271","26/5278",0.115384615384615,2.24723247232472,1.48306819543156,0.146361843658233,1,1,"LOC126305900/LOC126299150/LOC126320178",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0044774","mitotic DNA integrity checkpoint signaling","3/271","26/5278",0.115384615384615,2.24723247232472,1.48306819543156,0.146361843658233,1,1,"LOC126284632/LOC126282371/LOC126326589",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0019953","sexual reproduction","42/271","697/5278",0.0602582496413199,1.17359055943501,1.14433120972477,0.146643150826483,1,1,"LOC126299004/LOC126297882/LOC126267242/LOC126344570/LOC126336858/LOC126273149/LOC126320757/LOC126298531/LOC126284276/LOC126282371/LOC126267997/LOC126267432/LOC126305900/LOC126284413/LOC126295214/LOC126299150/LOC126336454/LOC126279052/LOC126320326/LOC126354218/LOC126334614/LOC126266642/LOC126267315/LOC126272289/LOC126282005/LOC126293357/LOC126334946/LOC126347975/LOC126298797/LOC126326589/LOC126266746/LOC126272743/LOC126297938/LOC126349792/LOC126284002/LOC126273293/LOC126336752/LOC126356039/LOC126284030/LOC126354642/LOC126293483/LOC126279072",42,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0044703","multi-organism reproductive process","42/271","697/5278",0.0602582496413199,1.17359055943501,1.14433120972477,0.146643150826483,1,1,"LOC126299004/LOC126297882/LOC126267242/LOC126344570/LOC126336858/LOC126273149/LOC126320757/LOC126298531/LOC126284276/LOC126282371/LOC126267997/LOC126267432/LOC126305900/LOC126284413/LOC126295214/LOC126299150/LOC126336454/LOC126279052/LOC126320326/LOC126354218/LOC126334614/LOC126266642/LOC126267315/LOC126272289/LOC126282005/LOC126293357/LOC126334946/LOC126347975/LOC126298797/LOC126326589/LOC126266746/LOC126272743/LOC126297938/LOC126349792/LOC126284002/LOC126273293/LOC126336752/LOC126356039/LOC126284030/LOC126354642/LOC126293483/LOC126279072",42,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0040007","growth","11/271","150/5278",0.0733333333333333,1.42824108241082,1.23779677316132,0.14694613568033,1,1,"LOC126278678/LOC126320757/LOC126281862/LOC126283987/LOC126299150/LOC126354218/LOC126284584/LOC126266642/LOC126363354/LOC126277880/LOC126336041",11,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0007610","behavior","21/271","321/5278",0.0654205607476635,1.27413180673863,1.17894048582821,0.147489273476856,1,1,"LOC126299004/LOC126297882/LOC126292020/LOC126336858/LOC126292317/LOC126273129/LOC126320757/LOC126356015/LOC126299071/LOC126325353/LOC126298531/LOC126267432/LOC126298779/LOC126336454/LOC126269845/LOC126276967/LOC126282005/LOC126281954/LOC126354260/LOC126273293/LOC126356039",21,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0003690","double-stranded DNA binding","10/271","134/5278",0.0746268656716418,1.45343393732445,1.23681669217715,0.149298827781686,1,1,"LOC126297882/LOC126361620/LOC126284624/LOC126320492/LOC126284584/LOC126272375/LOC126298660/LOC126284788/LOC126293357/LOC126273293",10,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0002165","instar larval or pupal development","26/271","410/5278",0.0634146341463415,1.23506435064351,1.15290310905119,0.150143732418235,1,1,"LOC126278678/LOC126299004/LOC126344570/LOC126336858/LOC126324835/LOC126320757/LOC126281862/LOC126283987/LOC126267997/LOC126270526/LOC126305900/LOC126295214/LOC126336809/LOC126299150/LOC126320178/LOC126284584/LOC126268712/LOC126267315/LOC126363354/LOC126272289/LOC126334820/LOC126266832/LOC126365980/LOC126297938/LOC126336752/LOC126354642",26,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0038023","signaling receptor activity","8/271","102/5278",0.0784313725490196,1.52753056942334,1.25152629909982,0.15189919026031,1,1,"LOC126330497/LOC126335021/LOC126336454/LOC126267315/LOC126339987/LOC126354602/LOC126354260/LOC126336300",8,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0007560","imaginal disc morphogenesis","20/271","305/5278",0.0655737704918033,1.27711572197689,1.15982176071687,0.152340642219923,1,1,"LOC126299004/LOC126344570/LOC126336858/LOC126324835/LOC126281862/LOC126283987/LOC126267997/LOC126270526/LOC126295214/LOC126336809/LOC126284584/LOC126268712/LOC126267315/LOC126363354/LOC126272289/LOC126334820/LOC126266832/LOC126365980/LOC126336752/LOC126354642",20,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0006796","phosphate-containing compound metabolic process","33/271","537/5278",0.0614525139664804,1.19685006905935,1.11963672051709,0.154638759584036,1,1,"LOC126284573/LOC126347783/LOC126284310/LOC126356015/LOC126355586/LOC126298865/LOC126356100/LOC126281958/LOC126299171/LOC126365911/LOC126282371/LOC126299541/LOC126281861/LOC126281265/LOC126355885/LOC126354620/LOC126279052/LOC126281164/LOC126334907/LOC126358586/LOC126267315/LOC126328249/LOC126272289/LOC126331446/LOC126347975/LOC126324953/LOC126326589/LOC126355257/LOC126277880/LOC126297494/LOC126336316/LOC126278249/LOC126347864",33,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0034654","nucleobase-containing compound biosynthetic process","20/271","306/5278",0.065359477124183,1.27294214118612,1.1443401724905,0.155735661034306,1,1,"LOC126299078/LOC126361620/LOC126284573/LOC126335481/LOC126347783/LOC126298865/LOC126281861/LOC126281265/LOC126359832/LOC126320326/LOC126298660/LOC126284788/LOC126324953/LOC126355257/LOC126277880/LOC126297938/LOC126273293/LOC126284030/LOC126293483/LOC126347864",20,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0042440","pigment metabolic process","6/271","71/5278",0.0845070422535211,1.64586040226599,1.27456926326905,0.155774666535037,1,1,"LOC126334891/LOC126269845/LOC126282005/LOC126284821/LOC126356039/LOC126267222",6,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:1901990","regulation of mitotic cell cycle phase transition","6/271","71/5278",0.0845070422535211,1.64586040226599,1.27456926326905,0.155774666535037,1,1,"LOC126284276/LOC126282371/LOC126336566/LOC126278341/LOC126277977/LOC126266967",6,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0043297","apical junction assembly","4/271","41/5278",0.0975609756097561,1.90009900099001,1.34595431129013,0.1570533640995,1,1,"LOC126344570/LOC126354218/LOC126337079/LOC126285391",4,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0008017","microtubule binding","5/271","56/5278",0.0892857142857143,1.73892988929889,1.29320748754024,0.15837127419914,1,1,"LOC126267242/LOC126273149/LOC126267997/LOC126284413/LOC126347975",5,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0005657","replication fork","3/271","27/5278",0.111111111111111,2.1640016400164,1.41059994304852,0.158781526367047,1,1,"LOC126335481/LOC126320492/LOC126272375",3,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0010160","formation of animal organ boundary","3/271","27/5278",0.111111111111111,2.1640016400164,1.41059994304852,0.158781526367047,1,1,"LOC126336858/LOC126329244/LOC126336752",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0003383","apical constriction","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126281949/LOC126282270",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0007538","primary sex determination","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126298797/LOC126354642",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0007632","visual behavior","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126281954/LOC126354260",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0030139","endocytic vesicle","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126267997/LOC126267315",2,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0034285","response to disaccharide","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126285378/LOC126354260",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0048072","compound eye pigmentation","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126282005/LOC126356039",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0051299","centrosome separation","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126284310/LOC126266746",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0051304","chromosome separation","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126353865/LOC126356254",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0051445","regulation of meiotic cell cycle","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126282371/LOC126270526",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0070252","actin-mediated cell contraction","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126281949/LOC126282270",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0099172","presynapse organization","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126344570/LOC126336041",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0099173","postsynapse organization","2/271","14/5278",0.142857142857143,2.78228782287823,1.55336428005882,0.159475449737337,1,1,"LOC126344570/LOC126336041",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0009792","embryo development ending in birth or egg hatching","10/271","136/5278",0.0735294117647059,1.43205990883438,1.18750865751292,0.159603398979374,1,1,"LOC126299078/LOC126284310/LOC126283987/LOC126267997/LOC126305900/LOC126299150/LOC126320178/LOC126272743/LOC126354642/LOC126279072",10,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0009886","post-embryonic animal morphogenesis","23/271","360/5278",0.0638888888888889,1.24430094300943,1.11704721049839,0.1597868206552,1,1,"LOC126278678/LOC126299004/LOC126344570/LOC126336858/LOC126324835/LOC126320757/LOC126281862/LOC126283987/LOC126267997/LOC126270526/LOC126295214/LOC126336809/LOC126284584/LOC126268712/LOC126267315/LOC126363354/LOC126272289/LOC126334820/LOC126266832/LOC126365980/LOC126297938/LOC126336752/LOC126354642",23,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0048646","anatomical structure formation involved in morphogenesis","22/271","343/5278",0.0641399416909621,1.24919045108818,1.11025892907509,0.161969191585079,1,1,"LOC126299004/LOC126299078/LOC126336858/LOC126282089/LOC126282371/LOC126267997/LOC126284413/LOC126295214/LOC126365941/LOC126279052/LOC126320326/LOC126354218/LOC126334929/LOC126266657/LOC126293357/LOC126354720/LOC126329244/LOC126299197/LOC126336752/LOC126284030/LOC126354642/LOC126293483",22,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0048609","multicellular organismal reproductive process","42/271","704/5278",0.0596590909090909,1.16192133512244,1.07357335055282,0.16274714240128,1,1,"LOC126299004/LOC126297882/LOC126267242/LOC126344570/LOC126336858/LOC126273149/LOC126273129/LOC126320757/LOC126298531/LOC126284276/LOC126282371/LOC126267997/LOC126267432/LOC126305900/LOC126284413/LOC126295214/LOC126299150/LOC126336454/LOC126279052/LOC126320326/LOC126354218/LOC126334614/LOC126266642/LOC126267315/LOC126272289/LOC126282005/LOC126293357/LOC126334946/LOC126347975/LOC126298797/LOC126326589/LOC126266746/LOC126272743/LOC126297938/LOC126284002/LOC126273293/LOC126336752/LOC126356039/LOC126284030/LOC126354642/LOC126293483/LOC126279072",42,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:1901987","regulation of cell cycle phase transition","6/271","72/5278",0.0833333333333333,1.6230012300123,1.23820475438314,0.163135917046017,1,1,"LOC126284276/LOC126282371/LOC126336566/LOC126278341/LOC126277977/LOC126266967",6,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0098609","cell-cell adhesion","5/271","57/5278",0.087719298245614,1.70842234738137,1.25095656529486,0.166831973402126,1,1,"LOC126344570/LOC126337022/LOC126267060/LOC126354218/LOC126336041",5,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0006310","DNA recombination","4/271","42/5278",0.0952380952380952,1.85485854858549,1.29392314714865,0.167056017657159,1,1,"LOC126267242/LOC126272375/LOC126353865/LOC126356254",4,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016779","nucleotidyltransferase activity","4/271","42/5278",0.0952380952380952,1.85485854858549,1.29392314714865,0.167056017657159,1,1,"LOC126299078/LOC126335481/LOC126299071/LOC126291591",4,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0030010","establishment of cell polarity","4/271","42/5278",0.0952380952380952,1.85485854858549,1.29392314714865,0.167056017657159,1,1,"LOC126273149/LOC126284413/LOC126279052/LOC126354218",4,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0048103","somatic stem cell division","4/271","42/5278",0.0952380952380952,1.85485854858549,1.29392314714865,0.167056017657159,1,1,"LOC126282371/LOC126267997/LOC126354218/LOC126267315",4,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/271","42/5278",0.0952380952380952,1.85485854858549,1.29392314714865,0.167056017657159,1,1,"LOC126320757/LOC126272576/LOC126283987/LOC126336752",4,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0000976","transcription cis-regulatory region binding","8/271","105/5278",0.0761904761904762,1.48388683886839,1.16508233397675,0.170124773538646,1,1,"LOC126297882/LOC126361620/LOC126284624/LOC126284584/LOC126298660/LOC126284788/LOC126293357/LOC126273293",8,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0060089","molecular transducer activity","8/271","105/5278",0.0761904761904762,1.48388683886839,1.16508233397675,0.170124773538646,1,1,"LOC126330497/LOC126335021/LOC126336454/LOC126267315/LOC126339987/LOC126354602/LOC126354260/LOC126336300",8,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0006974","DNA damage response","10/271","138/5278",0.072463768115942,1.411305417402,1.13896875475043,0.170251044922782,1,1,"LOC126284632/LOC126298496/LOC126282371/LOC126359832/LOC126272375/LOC126326589/LOC126353865/LOC126355257/LOC126284030/LOC126334657",10,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0043473","pigmentation","6/271","73/5278",0.0821917808219178,1.60076833645049,1.20239592307366,0.170643843009121,1,1,"LOC126269845/LOC126284584/LOC126282005/LOC126284821/LOC126336752/LOC126356039",6,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0005976","polysaccharide metabolic process","3/271","28/5278",0.107142857142857,2.08671586715867,1.34123466359359,0.171510199239464,1,1,"LOC126285378/LOC126266657/LOC126291591",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0006726","eye pigment biosynthetic process","3/271","28/5278",0.107142857142857,2.08671586715867,1.34123466359359,0.171510199239464,1,1,"LOC126269845/LOC126282005/LOC126356039",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0008236","serine-type peptidase activity","3/271","28/5278",0.107142857142857,2.08671586715867,1.34123466359359,0.171510199239464,1,1,"LOC126349289/LOC126352738/LOC126267982",3,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function"
"GO:0042441","eye pigment metabolic process","3/271","28/5278",0.107142857142857,2.08671586715867,1.34123466359359,0.171510199239464,1,1,"LOC126269845/LOC126282005/LOC126356039",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0043324","pigment metabolic process involved in developmental pigmentation","3/271","28/5278",0.107142857142857,2.08671586715867,1.34123466359359,0.171510199239464,1,1,"LOC126269845/LOC126282005/LOC126356039",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0043474","pigment metabolic process involved in pigmentation","3/271","28/5278",0.107142857142857,2.08671586715867,1.34123466359359,0.171510199239464,1,1,"LOC126269845/LOC126282005/LOC126356039",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0045931","positive regulation of mitotic cell cycle","3/271","28/5278",0.107142857142857,2.08671586715867,1.34123466359359,0.171510199239464,1,1,"LOC126353790/LOC126320492/LOC126277977",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0007424","open tracheal system development","11/271","155/5278",0.0709677419354839,1.38216878942983,1.12343586571517,0.171566309900265,1,1,"LOC126278678/LOC126299078/LOC126344570/LOC126337022/LOC126267060/LOC126354218/LOC126266657/LOC126354720/LOC126337079/LOC126329244/LOC126285391",11,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126284310/LOC126272289",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0000082","G1/S transition of mitotic cell cycle","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126282371/LOC126270526",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0005996","monosaccharide metabolic process","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126281958/LOC126277907",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0006641","triglyceride metabolic process","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126285378/LOC126334929",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0008363","larval chitin-based cuticle development","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126267997/LOC126336809",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0009566","fertilization","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126267242/LOC126349792",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0009743","response to carbohydrate","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126285378/LOC126354260",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0014706","striated muscle tissue development","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126293357/LOC126299197",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0016545","male courtship behavior, veined wing vibration","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126297882/LOC126336858",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0042337","cuticle development involved in chitin-based cuticle molting cycle","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126267997/LOC126336809",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0042675","compound eye cone cell differentiation","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126284624/LOC126354642",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0043596","nuclear replication fork","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126335481/LOC126320492",2,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component"
"GO:0044843","cell cycle G1/S phase transition","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126282371/LOC126270526",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0045433","male courtship behavior, veined wing generated song production","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126297882/LOC126336858",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0048065","male courtship behavior, veined wing extension","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126297882/LOC126336858",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0048580","regulation of post-embryonic development","2/271","15/5278",0.133333333333333,2.59680196801968,1.44068621446608,0.178087986339086,1,1,"LOC126298770/LOC126266832",2,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0006979","response to oxidative stress","6/271","74/5278",0.0810810810810811,1.57913633190386,1.16712513980964,0.178293467976105,1,1,"LOC126298496/LOC126335505/LOC126295285/LOC126334929/LOC126334959/LOC126344496",6,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0007447","imaginal disc pattern formation","6/271","74/5278",0.0810810810810811,1.57913633190386,1.16712513980964,0.178293467976105,1,1,"LOC126324835/LOC126284584/LOC126267315/LOC126293357/LOC126266832/LOC126336752",6,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
"GO:0000077","DNA damage checkpoint signaling","3/271","29/5278",0.103448275862069,2.01476014760148,1.2747162210749,0.184518250162619,1,1,"LOC126284632/LOC126282371/LOC126326589",3,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process"
