"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","scenario","comparison_type","comparison","numerator","denominator","diet","significant","direction","n_phase_tissues","phase_tissues","phase_directions","phase_mean_log2FC","phase_max_abs_log2FC","head_phase_log2FC","thorax_phase_log2FC","head_phase_padj","thorax_phase_padj","phase_consensus","phase_class","phase_shift","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","neglog10_padj","priority_score","phase_interpretation"
773.449571178687,-2.95723989925487,0.378055467571872,-7.8222381447047,5.18923193405128e-15,1.57151046517534e-11,"LOC126336866","Current outliers removed","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-1.74176151639898,2.02140548077703,-1.46211755202092,-2.02140548077703,0.000417311168114864,0.000569118966179347,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like","Men","Malic enzyme, NAD binding domain","GO:0003674,GO:0003824,GO:0004470,GO:0004473,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006082,GO:0006090,GO:0006108,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009987,GO:0010259,GO:0010941,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0019752,GO:0030431,GO:0032501,GO:0032502,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0048856,GO:0050789,GO:0050794,GO:0055114,GO:0065007,GO:0071704","ko:K00029","ko00620,ko00710,ko01100,ko01120,ko01200,map00620,map00710,map01100,map01120,map01200","Malic_M,malic",10.8036827225352,35.7823281025671,"Infected expression is more gregarious-like than control"
16.9228682494546,-3.00973834937206,0.422154230217934,-7.1294757553852,1.00751922584458e-12,2.15428663126111e-10,"LOC126354547","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-2.38627983080067,3.01997878929181,-1.75258087230953,-3.01997878929181,0.0251174765647321,2.52374032191569e-07,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,9.66669651362235,35.6964136522862,"Infected expression is more gregarious-like than control"
2765.96035852735,4.86108221634087,0.734593827821754,6.6173741627467,3.65635223615967e-11,4.94159454105881e-09,"LOC126336578","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Solitarious-up",-2.08711303332666,2.28784283476722,-1.88638323188609,-2.28784283476722,9.73237250782928e-05,1.3703633630405e-09,"Solitarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,"Immunoglobulin V-set domain",NA,NA,NA,"I-set,Ig_3,V-set,ig",8.30613289143185,35.4550579425399,"Infected expression is more solitarious-like than control"
72.6076435393778,-4.32468356899537,0.73110212255335,-5.91529341194026,3.31284481944334e-09,2.24552416790857e-06,"LOC126284577","Current outliers removed","Infection within diet","Diet 83: infected vs control","Infected","Control",83,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-2.99449320059988,3.9875851868432,-2.00140121435657,-3.9875851868432,0.0133295889034104,1.9061382147126e-05,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Insect cuticle protein","GO:0003674,GO:0005198,GO:0005214,GO:0005575,GO:0005576,GO:0007275,GO:0008010,GO:0008150,GO:0031012,GO:0032501,GO:0032502,GO:0040003,GO:0042302,GO:0042335,GO:0044421,GO:0048856",NA,NA,"Chitin_bind_4",5.64868226639381,33.9609510222324,"Infected expression is more gregarious-like than control"
36.0088301685422,-3.63421235478965,0.578268874723325,-6.28464113087264,3.2861189225731e-10,3.53961952517159e-08,"LOC126272860","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-1.67534099800287,2.30830495939622,-1.04237703660952,-2.30830495939622,0.027527585222496,0.000157957316751568,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,7.45104341791741,33.3935607321033,"Infected expression is more gregarious-like than control"
58.1604998865534,-3.57146521446598,0.618602375748194,-5.77344244781848,7.76681425870532e-09,6.4485119966135e-07,"LOC126355702","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-2.73951330221669,3.61382404866203,-1.86520255577134,-3.61382404866203,0.00895587288721224,2.51738606005433e-12,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Insect cuticle protein",NA,NA,NA,NA,6.19054048787846,33.3758297510065,"Infected expression is more gregarious-like than control"
9.09277217203414,-5.18238964786526,1.20787475477253,-4.29050249406131,1.78269283755671e-05,0.00101351437065599,"LOC126291956","Current outliers removed","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-2.76715481582845,3.01436172572983,-3.01436172572983,-2.51994790592707,1.76787212899503e-06,3.16284641774823e-08,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,2.99417008905055,31.1909214626456,"Infected expression is more gregarious-like than control"
357.234581867172,2.73561979553284,0.445010448146216,6.14731588197228,7.88050919035351e-10,7.84001212923642e-08,"LOC126335467","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Solitarious-up",-1.16231037188387,1.22408506327823,-1.10053568048951,-1.22408506327823,0.0158322485398516,5.84623532277046e-09,"Solitarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,"Belongs to the serpin family",NA,NA,NA,NA,7.10568326542062,31.0653881242317,"Infected expression is more solitarious-like than control"
9.54068515572436,-4.83845734200408,1.1647611649085,-4.15403388074342,3.26664774920616e-05,0.00195961699476762,"LOC126282270","Current outliers removed","Infection within diet","Diet 83: infected vs control","Infected","Control",83,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-3.14495177023798,3.29435307046453,-2.99555047001142,-3.29435307046453,0.000713175472336174,1.94713528541202e-06,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Zona pellucida (ZP) domain","GO:0000902,GO:0000904,GO:0002064,GO:0003382,GO:0003383,GO:0003674,GO:0005198,GO:0005214,GO:0005575,GO:0005623,GO:0005886,GO:0006928,GO:0006996,GO:0007010,GO:0007015,GO:0007155,GO:0007160,GO:0008150,GO:0008360,GO:0009653,GO:0009888,GO:0009987,GO:0016020,GO:0016043,GO:0016324,GO:0016476,GO:0022603,GO:0022604,GO:0022610,GO:0030029,GO:0030036,GO:0030048,GO:0030154,GO:0030855,GO:0031589,GO:0032502,GO:0032989,GO:0042302,GO:0044425,GO:0044459,GO:0044464,GO:0045177,GO:0045995,GO:0048468,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051239,GO:0060429,GO:0065007,GO:0065008,GO:0070252,GO:0071840,GO:0071944,GO:0097435,GO:0098590,GO:2000026",NA,NA,"Zona_pellucida",2.70782880278287,30.8406392152515,"Infected expression is more gregarious-like than control"
3301.6546040822,1.70598105950108,0.283989490711669,6.00719785519507,1.88757118987604e-09,1.73341954270283e-07,"LOC126282035","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Solitarious-up",-1.6311061052753,2.02158977725896,-1.24062243329165,-2.02158977725896,0.00903806708725935,1.24074655673388e-08,"Solitarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,"Tyrosine kinase, catalytic domain","GO:0000003,GO:0001655,GO:0001667,GO:0001932,GO:0001934,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002164,GO:0002165,GO:0002376,GO:0002520,GO:0002682,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0004714,GO:0004888,GO:0005021,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006928,GO:0006950,GO:0006952,GO:0006955,GO:0006959,GO:0006996,GO:0007010,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0007399,GO:0007417,GO:0007419,GO:0007431,GO:0007435,GO:0007442,GO:0007443,GO:0007444,GO:0007483,GO:0007484,GO:0007485,GO:0007516,GO:0007548,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008283,GO:0009605,GO:0009607,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010243,GO:0010562,GO:0010604,GO:0010631,GO:0010646,GO:0010647,GO:0010941,GO:0016020,GO:0016043,GO:0016301,GO:0016310,GO:0016477,GO:0016740,GO:0016772,GO:0016773,GO:0018108,GO:0018193,GO:0018212,GO:0019199,GO:0019220,GO:0019222,GO:0019538,GO:0019730,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0022612,GO:0023051,GO:0023052,GO:0023056,GO:0030029,GO:0030030,GO:0030031,GO:0030036,GO:0030097,GO:0030154,GO:0030539,GO:0030707,GO:0030855,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031929,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032504,GO:0032868,GO:0032869,GO:0032870,GO:0035099,GO:0035112,GO:0035126,GO:0035162,GO:0035166,GO:0035167,GO:0035172,GO:0035215,GO:0035239,GO:0035272,GO:0035295,GO:0035556,GO:0035924,GO:0036211,GO:0036335,GO:0038023,GO:0038084,GO:0038202,GO:0040011,GO:0042221,GO:0042325,GO:0042327,GO:0042386,GO:0042592,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043170,GO:0043207,GO:0043408,GO:0043410,GO:0043412,GO:0043434,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0044703,GO:0045087,GO:0045595,GO:0045610,GO:0045937,GO:0046661,GO:0048010,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048542,GO:0048546,GO:0048563,GO:0048565,GO:0048568,GO:0048569,GO:0048583,GO:0048584,GO:0048598,GO:0048608,GO:0048609,GO:0048619,GO:0048707,GO:0048729,GO:0048731,GO:0048732,GO:0048803,GO:0048805,GO:0048806,GO:0048808,GO:0048856,GO:0048869,GO:0048870,GO:0048872,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051239,GO:0051246,GO:0051247,GO:0051674,GO:0051704,GO:0051707,GO:0051716,GO:0055123,GO:0060089,GO:0060255,GO:0060429,GO:0060548,GO:0060562,GO:0061326,GO:0061327,GO:0061333,GO:0061458,GO:0061525,GO:0065007,GO:0065008,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071375,GO:0071417,GO:0071495,GO:0071704,GO:0071840,GO:0071944,GO:0072001,GO:0072002,GO:0080090,GO:0090130,GO:0090132,GO:0090598,GO:0140096,GO:1901564,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902531,GO:1902533","ko:K05096","ko04010,ko04014,ko04015,ko04060,ko04066,ko04151,ko04510,ko05202,ko05323,map04010,map04014,map04015,map04060,map04066,map04151,map04510,map05202,map05323","I-set,Ig_3,Pkinase_Tyr,ig",6.76109631147577,30.4886671482358,"Infected expression is more solitarious-like than control"
25.5450256263674,-4.32785186960099,0.844740656018045,-5.12329060850664,3.00249043559818e-07,1.54170888818565e-05,"LOC126284936","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-1.15504884178501,1.19866508280783,-1.19866508280783,-1.11143260076218,9.26998030788261e-05,0.0312185534826008,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,4.81199762381437,30.3385145762232,"Infected expression is more gregarious-like than control"
367.958458597956,-2.54573156017558,0.453502878839613,-5.61348489493472,1.98291919041872e-08,4.83708350012765e-06,"LOC126344004","Current outliers removed","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-1.72220981618392,1.9077126328617,-1.53670699950614,-1.9077126328617,5.25465297817638e-06,1.45147608126594e-09,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,5.3154164155407,29.768860608578,"Infected expression is more gregarious-like than control"
5.63051737352654,-2.33067438373644,0.77714077902557,-2.99903755746648,0.00270833918823495,0.0416196706108883,"LOC126356349","Current outliers removed","Infection within diet","Diet 83: infected vs control","Infected","Control",83,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-4.55849729107173,6.02035816467104,-3.09663641747243,-6.02035816467104,0.0132777650289084,7.83929962449943e-19,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,1.38070136123251,29.73173390964,"Infected expression is more gregarious-like than control"
141.777823857974,-3.44800523541664,1.00516184754025,-3.4302985572466,0.000602917460683955,0.0126063581199079,"LOC126284426","Current outliers removed","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-3.82291259702341,4.19291274397445,-4.19291274397445,-3.45291245007238,6.39973502803712e-06,3.30737214835591e-05,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Insect cuticle protein",NA,NA,NA,"Chitin_bind_4",1.89941035964966,29.5403283390408,"Infected expression is more gregarious-like than control"
7.76966865091605,-2.90637588021146,0.760567838395291,-3.82132366567534,0.000132737307162093,0.00253006620600531,"LOC126271849","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-2.51534248570123,3.64721766666997,-1.38346730473249,-3.64721766666997,0.0123374737706237,9.00791214479842e-17,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,2.59686811418917,29.1504616610706,"Infected expression is more gregarious-like than control"
5.16833297506078,-3.75593595967543,1.26691318449609,-2.96463562431813,0.00303041631565999,0.0446748098853073,"LOC126354521","Current outliers removed","Infection within diet","Diet 83: infected vs control","Infected","Control",83,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-3.02924527121067,3.73940775243819,-2.31908278998315,-3.73940775243819,6.13669281561199e-05,3.04231061911365e-08,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,1.34993728696866,28.8452809990823,"Infected expression is more gregarious-like than control"
254.260771803644,-3.22643060987257,0.843355327877728,-3.82570727096936,0.00013039716641746,0.00534721191682701,"LOC126284694","Current outliers removed","Infection within diet","Diet 83: infected vs control","Infected","Control",83,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-3.0524149194854,3.30212229592858,-2.80270754304221,-3.30212229592858,7.28646604792368e-05,5.17386252620013e-06,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Structural constituent of cuticle",NA,NA,NA,"Chitin_bind_4",2.27187260391446,28.8004255097156,"Infected expression is more gregarious-like than control"
41.2884853806022,-3.29488567444938,0.74520488227884,-4.4214493930496,9.8041028257129e-06,0.000824618079275108,"LOC126336597","Current outliers removed","Infection within diet","Diet 83: infected vs control","Infected","Control",83,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-1.78123249724676,2.18053775764287,-1.38192723685065,-2.18053775764287,0.00781858013743695,1.91537901806836e-11,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Insect cuticle protein","GO:0003674,GO:0005198,GO:0005214,GO:0005575,GO:0005576,GO:0007275,GO:0008010,GO:0008150,GO:0031012,GO:0032501,GO:0032502,GO:0040003,GO:0042302,GO:0042335,GO:0044421,GO:0048856",NA,NA,"Chitin_bind_4",3.0837471477746,28.5591705798669,"Infected expression is more gregarious-like than control"
24.6073121971138,-3.99084337748074,1.05479982665901,-3.78350780557235,0.00015463347277737,0.00278651463019949,"LOC126278068","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-1.56268950517646,1.93993796526193,-1.18544104509099,-1.93993796526193,0.0097916161427275,0.000135587440593375,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Belongs to the AB hydrolase superfamily. Lipase family",NA,"ko:K01052","ko00100,ko04142,ko04979,map00100,map04142,map04979","Abhydrolase_1",2.55493867240027,28.4857200151429,"Infected expression is more gregarious-like than control"
12.4523243863943,-2.2801470956396,0.555825706768712,-4.10226995238349,4.09116546533645e-05,0.00187645479693388,"LOC126291949","Current outliers removed","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-3.00577800693887,3.05488081382028,-3.05488081382028,-2.95667520005747,1.4336614932883e-07,1.06091407588244e-06,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,NA,NA,NA,NA,NA,2.72666189311002,28.0616898025699,"Infected expression is more gregarious-like than control"
22.0701760030161,3.365062251664,1.18410010202797,2.84187312027147,0.00448493367300908,0.0245420883002734,"LOC126278162","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Solitarious-up",-2.35024574734997,2.9604226127911,-1.74006888190885,-2.9604226127911,0.00080487723448211,7.84713355284724e-06,"Solitarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,NA,NA,NA,NA,NA,1.61008848567184,27.9355733501269,"Infected expression is more solitarious-like than control"
