"gene_id","Diet 33","Diet 50","Diet 83","intersection"
"LOC126279111",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126279122",TRUE,FALSE,FALSE,"Diet 33"
"LOC126279221",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126279309",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126279406",FALSE,TRUE,FALSE,"Diet 50"
"LOC126279611",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126279690",FALSE,FALSE,TRUE,"Diet 83"
"LOC126279732",FALSE,TRUE,FALSE,"Diet 50"
"LOC126279835",FALSE,TRUE,FALSE,"Diet 50"
"LOC126279923",FALSE,TRUE,FALSE,"Diet 50"
"LOC126280394",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126280853",FALSE,TRUE,FALSE,"Diet 50"
"LOC126280991",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281049",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281065",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281097",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281164",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281165",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281178",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281231",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281237",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281245",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281263",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281275",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281276",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281280",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281291",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281296",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281298",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281299",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281300",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281302",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281308",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281310",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281330",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281335",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281341",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281351",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281357",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281387",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281393",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281396",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281398",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126281399",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281404",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281410",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281421",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281438",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281443",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281446",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281455",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281458",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281481",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281483",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281485",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281486",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281487",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281499",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281508",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281516",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126281527",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281532",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281537",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281553",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281562",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281581",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281582",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281598",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281626",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281635",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281636",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281662",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281663",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281672",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281675",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281694",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126281715",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281716",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281729",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281737",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281750",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281771",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281781",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281810",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281818",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281835",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281857",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281860",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281861",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281862",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126281878",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281897",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281906",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281914",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281915",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281928",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281934",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281935",FALSE,FALSE,TRUE,"Diet 83"
"LOC126281936",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281943",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281949",FALSE,TRUE,FALSE,"Diet 50"
"LOC126281954",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126281958",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126281974",TRUE,FALSE,FALSE,"Diet 33"
"LOC126281978",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126281994",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282005",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282017",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282019",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282021",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282030",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282034",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282035",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282043",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282072",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282073",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282077",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282100",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282112",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282115",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126282119",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282123",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282165",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282167",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126282173",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282181",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282193",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282207",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282209",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282257",TRUE,FALSE,FALSE,"Diet 33"
"LOC126282259",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282268",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282270",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282271",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282335",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282346",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282434",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282456",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126282469",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282517",FALSE,TRUE,FALSE,"Diet 50"
"LOC126282528",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282679",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126282979",FALSE,FALSE,TRUE,"Diet 83"
"LOC126282995",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283383",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126283788",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126283954",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283957",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126283960",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126283962",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283972",FALSE,TRUE,FALSE,"Diet 50"
"LOC126283976",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126283979",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126283982",TRUE,FALSE,FALSE,"Diet 33"
"LOC126283987",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126283989",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284002",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284004",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284013",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284030",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284033",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284038",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284041",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284043",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284086",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284088",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284103",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284105",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284106",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284111",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284147",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284170",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284182",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284221",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284231",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284235",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284250",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284252",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284276",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284283",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284296",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284300",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284305",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284310",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284317",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284336",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284338",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284350",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284367",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284371",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284373",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284375",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284379",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284383",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284387",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284419",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284452",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284460",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284462",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284463",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284466",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284491",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284502",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284507",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284543",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284548",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284556",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284566",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284570",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284573",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284577",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284584",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284612",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284624",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284626",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284629",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284632",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284636",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284639",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284640",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284648",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284651",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284662",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284667",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284686",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284694",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284736",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284752",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284753",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284765",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284768",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284771",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284778",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284786",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284795",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284801",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284808",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284811",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284812",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284817",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284821",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284832",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126284857",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126284858",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284862",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284872",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284880",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284897",FALSE,FALSE,TRUE,"Diet 83"
"LOC126284898",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284901",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284902",TRUE,FALSE,FALSE,"Diet 33"
"LOC126284908",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284914",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284924",FALSE,TRUE,FALSE,"Diet 50"
"LOC126284936",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126284941",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284942",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126284977",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285012",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285026",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285032",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285116",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285146",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285182",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285233",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285239",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285253",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126285254",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126285283",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285297",TRUE,FALSE,FALSE,"Diet 33"
"LOC126285307",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285309",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285310",TRUE,FALSE,FALSE,"Diet 33"
"LOC126285316",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285340",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285378",FALSE,FALSE,TRUE,"Diet 83"
"LOC126285391",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285413",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285437",FALSE,TRUE,FALSE,"Diet 50"
"LOC126285457",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126285462",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126287991",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291424",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291470",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291476",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291514",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291582",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291591",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291606",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291618",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291639",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291642",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291694",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291729",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291743",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291749",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291751",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291785",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291795",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291805",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291810",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291811",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291838",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291872",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291884",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291885",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291886",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291901",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291912",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291913",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291917",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291918",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291919",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291948",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291949",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291954",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126291956",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291976",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291991",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292011",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292020",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292024",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126292034",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292038",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126292039",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292043",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292044",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292045",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292047",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292051",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292093",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292108",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292129",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292134",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292145",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292150",FALSE,FALSE,TRUE,"Diet 83"
"LOC126292163",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126292201",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292205",TRUE,FALSE,FALSE,"Diet 33"
"LOC126292237",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292248",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292259",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292301",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126292302",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126292317",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293169",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126293178",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293180",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293181",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293188",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293246",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293250",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293269",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293270",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293272",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293286",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293287",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293292",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293296",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126293297",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293302",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293305",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293313",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293326",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126293357",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293368",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293373",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293382",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293386",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293387",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293389",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293404",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293425",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293451",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293472",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126293478",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293483",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293520",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293526",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293543",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293546",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293557",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293577",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293578",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293579",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293587",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293672",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293679",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
